Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,25,560.0,508,73.0,134,25,0,24,4,1,44,120,2.73,0.264,0.328,0.455,0.783,231.0,11.0,5.0,2,1,0,5,0.301,100,119,85
Season Totals,Last 7 days,1,20.0,16,3.0,4,0,0,1,0,0,4,3,0.75,0.25,0.4,0.438,0.838,7.0,0.0,0.0,0,0,0,0,0.25,118,147,3
Season Totals,Last 14 days,2,44.0,39,3.0,8,0,0,1,0,0,5,7,1.4,0.205,0.296,0.282,0.578,11.0,0.0,0.0,0,0,0,0,0.226,52,66,7
Season Totals,Last 28 days,5,110.0,101,12.0,27,7,0,3,1,0,8,18,2.25,0.267,0.321,0.426,0.747,43.0,1.0,0.0,1,0,0,0,0.3,92,105,17
Season Totals,Last 365 days,31,670.0,607,92.0,160,28,0,30,5,1,53,158,2.98,0.264,0.329,0.458,0.787,278.0,13.0,7.0,2,1,0,5,0.31,101,,102
Platoon Splits,vs RHB,25,291.0,263,29.0,70,10,0,13,4,1,23,49,2.13,0.266,0.329,0.453,0.781,119.0,10.0,2.0,2,1,0,2,0.282,100,120,47
Platoon Splits,vs LHB,25,269.0,245,37.0,64,15,0,11,0,0,21,71,3.38,0.261,0.327,0.457,0.784,112.0,1.0,3.0,0,0,0,3,0.325,100,116,38
Platoon Splits,vs RHB as RHP,25,291.0,263,29.0,70,10,0,13,4,1,23,49,2.13,0.266,0.329,0.453,0.781,119.0,10.0,2.0,2,1,0,2,0.282,100,125,47
Platoon Splits,vs LHB as RHP,25,269.0,245,37.0,64,15,0,11,0,0,21,71,3.38,0.261,0.327,0.457,0.784,112.0,1.0,3.0,0,0,0,3,0.325,100,112,38
Home or Away,Home,13,300.0,278,28.0,68,12,0,12,1,1,18,70,3.89,0.245,0.297,0.417,0.714,116.0,7.0,3.0,0,1,0,2,0.284,82,102,44
Home or Away,Away,12,260.0,230,45.0,66,13,0,12,3,0,26,50,1.92,0.287,0.364,0.5,0.864,115.0,4.0,2.0,2,0,0,3,0.321,121,138,41
First or Second Half,1st Half,19,429.0,391,56.0,104,17,0,19,3,1,32,98,3.06,0.266,0.327,0.455,0.782,178.0,10.0,4.0,1,1,0,5,0.309,100,119,68
First or Second Half,2nd Half,6,131.0,117,17.0,30,8,0,5,1,0,12,22,1.83,0.256,0.331,0.453,0.784,53.0,1.0,1.0,1,0,0,0,0.278,101,116,17
Months,April/March,6,138.0,129,19.0,33,3,0,6,2,1,9,34,3.78,0.256,0.304,0.419,0.723,54.0,2.0,0.0,0,0,0,3,0.303,85,106,24
Months,May,6,129.0,116,20.0,32,7,0,5,0,0,9,26,2.89,0.276,0.336,0.466,0.801,54.0,5.0,2.0,1,1,0,1,0.314,105,130,20
Months,June,5,111.0,100,12.0,28,6,0,5,1,0,9,24,2.67,0.28,0.351,0.49,0.841,49.0,3.0,2.0,0,0,0,0,0.324,115,133,17
Months,July,4,94.0,84,12.0,21,5,0,5,0,0,9,21,2.33,0.25,0.33,0.488,0.818,41.0,1.0,1.0,0,0,0,1,0.276,108,121,11
Months,August,4,88.0,79,10.0,20,4,0,3,1,0,8,15,1.88,0.253,0.322,0.418,0.74,33.0,0.0,0.0,1,0,0,0,0.279,90,105,13
Game Outcome for Pitcher,in Wins,4,91.0,86,6.0,17,3,0,3,1,0,5,19,3.8,0.198,0.242,0.337,0.579,29.0,1.0,0.0,0,0,0,1,0.219,48,120,11
Game Outcome for Pitcher,in Losses,8,192.0,167,25.0,49,8,0,7,1,0,21,39,1.86,0.293,0.379,0.467,0.846,78.0,7.0,2.0,2,0,0,2,0.347,118,77,34
Game Outcome for Pitcher,in No Dec.,13,277.0,255,42.0,68,14,0,14,2,1,18,62,3.44,0.267,0.321,0.486,0.808,124.0,3.0,3.0,0,1,0,2,0.3,105,129,40
Pitching Role,as Starter,25,560.0,508,73.0,134,25,0,24,4,1,44,120,2.73,0.264,0.328,0.455,0.783,231.0,11.0,5.0,2,1,0,5,0.301,100,116,85
Run Support,0-2 Runs Scored,6,144.0,127,12.0,33,5,0,4,0,0,15,26,1.73,0.26,0.343,0.394,0.736,50.0,7.0,1.0,1,0,0,2,0.299,91,99,24
Run Support,3-5 Runs Scored,10,222.0,204,27.0,55,8,0,10,2,0,14,51,3.64,0.27,0.326,0.456,0.782,93.0,3.0,3.0,1,0,0,0,0.315,100,119,37
Run Support,6+ Runs Scored,9,194.0,177,34.0,46,12,0,10,2,1,15,43,2.87,0.26,0.32,0.497,0.817,88.0,1.0,1.0,0,1,0,3,0.288,107,127,24
Batting Order Positions,Batting 1st,25,75.0,65,7.0,12,3,0,3,0,0,8,16,2.0,0.185,0.293,0.369,0.663,24.0,2.0,2.0,0,0,0,2,0.196,70,80,6
Batting Order Positions,Batting 2nd,25,74.0,66,9.0,20,1,0,5,0,0,7,13,1.86,0.303,0.365,0.546,0.91,36.0,0.0,0.0,0,1,0,0,0.306,131,138,14
Batting Order Positions,Batting 3rd,25,68.0,65,9.0,14,4,0,4,1,0,1,19,19.0,0.215,0.25,0.462,0.712,30.0,1.0,2.0,0,0,0,0,0.238,78,78,6
Batting Order Positions,Batting 4th,25,65.0,60,3.0,15,2,0,2,1,0,5,15,3.0,0.25,0.308,0.383,0.691,23.0,4.0,0.0,0,0,0,0,0.302,78,88,11
Batting Order Positions,Batting 5th,25,62.0,55,7.0,26,5,0,4,1,0,7,7,1.0,0.473,0.532,0.782,1.314,43.0,0.0,0.0,0,0,0,0,0.5,234,261,17
Batting Order Positions,Batting 6th,25,58.0,54,10.0,17,6,0,2,0,0,4,12,3.0,0.315,0.362,0.537,0.899,29.0,3.0,0.0,0,0,0,0,0.375,128,160,9
Batting Order Positions,Batting 7th,25,54.0,50,9.0,11,1,0,2,0,0,3,11,3.67,0.22,0.264,0.36,0.624,18.0,1.0,0.0,1,0,0,2,0.243,60,81,8
Batting Order Positions,Batting 8th,25,52.0,46,5.0,9,1,0,1,1,0,6,14,2.33,0.196,0.289,0.283,0.571,13.0,0.0,0.0,0,0,0,1,0.258,50,76,7
Batting Order Positions,Batting 9th,25,52.0,47,7.0,10,2,0,1,0,1,3,13,4.33,0.213,0.275,0.319,0.594,15.0,0.0,1.0,1,0,0,0,0.273,54,91,7
Batting Order Positions,"Bat1-2,non-P",25,149.0,131,16.0,32,4,0,8,0,0,15,29,1.93,0.244,0.329,0.458,0.787,60.0,2.0,2.0,0,1,0,2,0.253,101,110,20
Batting Order Positions,"Bat3-6,non-P",25,253.0,234,29.0,72,17,0,12,3,0,17,53,3.12,0.308,0.36,0.534,0.894,125.0,8.0,2.0,0,0,0,0,0.355,127,142,43
Batting Order Positions,"Bat7-9,non-P",25,158.0,143,21.0,30,4,0,4,1,1,12,38,3.17,0.21,0.276,0.322,0.597,46.0,1.0,1.0,2,0,0,3,0.257,55,83,22
Swung or Took First Pitch of PA,Swung at 1st Pitch,25,166.0,157,22.0,45,4,0,8,,,6,35,5.83,0.287,0.317,0.465,0.782,73.0,4.0,1.0,2,0,0,0,0.325,99,122,33
Swung or Took First Pitch of PA,Took 1st Pitch,25,394.0,351,43.0,89,21,0,16,,,38,85,2.24,0.254,0.333,0.45,0.783,158.0,7.0,4.0,0,1,0,5,0.291,100,118,52
Count/Balls-Strikes,First Pitch,24,66.0,62,17.0,23,3,0,5,,,0,0,,0.371,0.391,0.661,1.052,41.0,4.0,2.0,2,0,0,0,0.316,165,133,15
Count/Balls-Strikes,1-0 Count,19,38.0,37,12.0,12,2,0,5,,,0,0,,0.324,0.316,0.784,1.1,29.0,1.0,0.0,0,1,0,1,0.212,169,129,5
Count/Balls-Strikes,2-0 Count,6,7.0,7,0.0,2,0,0,0,,,0,0,,0.286,0.286,0.286,0.571,2.0,0.0,0.0,0,0,0,0,0.286,50,29,2
Count/Balls-Strikes,3-0 Count,3,3.0,0,0.0,0,0,0,0,,,3,0,0.0,,1.0,,,0.0,0.0,0.0,0,0,0,0,,,,0
Count/Balls-Strikes,0-1 Count,24,49.0,48,8.0,11,1,0,3,,,0,0,,0.229,0.245,0.438,0.682,21.0,2.0,1.0,0,0,0,1,0.178,71,60,7
Count/Balls-Strikes,1-1 Count,24,54.0,54,7.0,21,7,0,1,,,0,0,,0.389,0.389,0.574,0.963,31.0,1.0,0.0,0,0,0,1,0.377,145,129,13
Count/Balls-Strikes,2-1 Count,15,25.0,25,1.0,12,2,0,1,,,0,0,,0.48,0.48,0.68,1.16,17.0,0.0,0.0,0,0,0,0,0.458,196,157,9
Count/Balls-Strikes,3-1 Count,17,22.0,12,2.0,3,1,0,1,,,10,0,0.0,0.25,0.591,0.583,1.174,7.0,1.0,0.0,0,0,0,0,0.182,208,76,1
Count/Balls-Strikes,0-2 Count,22,43.0,43,3.0,4,1,0,1,,,0,21,,0.093,0.093,0.186,0.279,8.0,0.0,0.0,0,0,0,1,0.143,-31,42,2
Count/Balls-Strikes,1-2 Count,25,84.0,82,3.0,11,1,0,1,,,0,43,,0.134,0.155,0.183,0.338,15.0,1.0,2.0,0,0,0,0,0.263,-13,66,9
Count/Balls-Strikes,2-2 Count,25,81.0,81,8.0,24,6,0,5,,,0,30,,0.296,0.296,0.556,0.852,45.0,1.0,0.0,0,0,0,0,0.413,112,272,13
Count/Balls-Strikes,Full Count,25,88.0,57,4.0,11,1,0,1,,,31,26,0.84,0.193,0.477,0.263,0.741,15.0,0.0,0.0,0,0,0,1,0.333,103,84,9
Count/Balls-Strikes,After 1-0,25,206.0,181,27.0,54,12,0,10,,,24,39,1.63,0.298,0.379,0.53,0.909,96.0,4.0,0.0,0,1,0,3,0.331,132,125,32
Count/Balls-Strikes,After 2-0,23,56.0,44,5.0,16,3,0,1,,,12,8,0.67,0.364,0.5,0.5,1.0,22.0,1.0,0.0,0,0,0,0,0.429,162,109,12
Count/Balls-Strikes,After 3-0,10,11.0,4,1.0,1,1,0,0,,,7,0,0.0,0.25,0.727,0.5,1.227,2.0,0.0,0.0,0,0,0,0,0.25,232,97,0
Count/Balls-Strikes,After 0-1,25,288.0,265,21.0,57,10,0,9,,,20,81,4.05,0.215,0.278,0.355,0.633,94.0,3.0,3.0,0,0,0,2,0.274,63,110,38
Count/Balls-Strikes,After 1-1,25,239.0,210,19.0,59,14,0,9,,,28,65,2.32,0.281,0.368,0.476,0.844,100.0,3.0,1.0,0,0,0,2,0.368,117,154,36
Count/Balls-Strikes,After 2-1,25,116.0,93,6.0,31,7,0,3,,,23,25,1.09,0.333,0.466,0.505,0.971,47.0,1.0,0.0,0,0,0,1,0.431,153,147,21
Count/Balls-Strikes,After 3-1,23,43.0,27,4.0,8,2,0,1,,,16,5,0.31,0.296,0.558,0.482,1.04,13.0,1.0,0.0,0,0,0,0,0.333,176,104,5
Count/Balls-Strikes,After 0-2,25,112.0,107,4.0,13,2,0,1,,,4,47,11.75,0.122,0.161,0.168,0.329,18.0,0.0,1.0,0,0,0,1,0.203,-14,47,10
Count/Balls-Strikes,After 1-2,25,176.0,160,11.0,29,3,0,6,,,14,74,5.29,0.181,0.256,0.313,0.568,50.0,2.0,2.0,0,0,0,0,0.288,47,129,20
Count/Balls-Strikes,After 2-2,25,148.0,123,10.0,30,6,0,6,,,25,51,2.04,0.244,0.372,0.439,0.811,54.0,1.0,0.0,0,0,0,1,0.364,110,179,18
Count/Balls-Strikes,Zero Balls,25,158.0,153,28.0,38,5,0,9,,,0,21,,0.248,0.263,0.458,0.72,70.0,6.0,3.0,2,0,0,2,0.236,81,98,24
Count/Balls-Strikes,Zero Strikes,25,114.0,106,29.0,37,5,0,10,,,3,0,0.0,0.349,0.375,0.679,1.054,72.0,5.0,2.0,2,1,0,1,0.278,164,115,22
Count/Balls-Strikes,Three Balls,25,113.0,69,6.0,14,2,0,2,,,44,26,0.59,0.203,0.513,0.319,0.832,22.0,1.0,0.0,0,0,0,1,0.293,127,76,10
Count/Balls-Strikes,Two Strikes,25,296.0,263,19.0,50,9,0,8,,,31,120,3.87,0.19,0.28,0.316,0.596,83.0,2.0,2.0,0,0,0,2,0.311,55,133,33
Count/Balls-Strikes,Batter Ahead,25,183.0,138,19.0,40,6,0,8,,,44,26,0.59,0.29,0.459,0.507,0.966,70.0,2.0,0.0,0,1,0,2,0.305,151,102,26
Count/Balls-Strikes,Even Count,25,201.0,197,32.0,68,16,0,11,,,0,30,,0.345,0.352,0.594,0.946,117.0,6.0,2.0,2,0,0,1,0.365,138,170,41
Count/Balls-Strikes,Pitcher Ahead,25,176.0,173,14.0,26,3,0,5,,,0,64,,0.15,0.165,0.254,0.419,44.0,3.0,3.0,0,0,0,2,0.202,6,61,18
Leading Off Inning,First Batter,25,25.0,24,2.0,5,2,0,2,,,1,8,8.0,0.208,0.24,0.542,0.782,13.0,0.0,0.0,0,0,0,0,0.214,92,118,1
Leading Off Inning,Leadoff Inn.,25,135.0,126,9.0,39,8,0,9,,,9,29,3.22,0.31,0.356,0.587,0.943,74.0,0.0,0.0,0,0,0,0,0.341,138,165,22
Opposition Defensive Position,vs. Non-P,25,560.0,508,66.0,134,25,0,24,4,1,44,120,2.73,0.264,0.328,0.455,0.783,231.0,11.0,5.0,2,1,0,5,0.301,100,118,85
Number of Outs in Inning,0 outs,25,202.0,183,20.0,53,11,0,12,0,1,17,41,2.41,0.29,0.35,0.546,0.896,100.0,4.0,0.0,2,0,0,0,0.315,127,145,30
Number of Outs in Inning,1 out,25,174.0,162,15.0,38,3,0,8,1,0,10,40,4.0,0.235,0.282,0.401,0.683,65.0,7.0,1.0,0,1,0,1,0.261,74,89,27
Number of Outs in Inning,2 outs,25,184.0,163,31.0,43,11,0,4,3,0,17,39,2.29,0.264,0.348,0.405,0.753,66.0,0.0,4.0,0,0,0,4,0.325,95,116,28
Bases Occupied,RISP,24,106.0,90,38.0,20,8,0,3,0,0,10,25,2.5,0.222,0.317,0.411,0.728,37.0,2.0,3.0,2,1,0,2,0.27,87,94,9
Bases Occupied,---,25,329.0,302,16.0,80,13,0,16,0,0,25,67,2.68,0.265,0.325,0.467,0.792,141.0,0.0,2.0,0,0,0,3,0.292,102,128,51
Bases Occupied,Men On,25,231.0,206,50.0,54,12,0,8,4,1,19,53,2.79,0.262,0.332,0.437,0.769,90.0,11.0,3.0,2,1,0,2,0.315,97,106,34
Bases Occupied,1--,25,125.0,116,12.0,34,4,0,5,4,1,9,28,3.11,0.293,0.344,0.457,0.801,53.0,9.0,0.0,0,0,0,0,0.349,105,116,25
Bases Occupied,-2-,16,33.0,32,9.0,7,2,0,1,0,0,1,10,10.0,0.219,0.242,0.375,0.617,12.0,0.0,0.0,0,0,0,2,0.286,56,66,4
Bases Occupied,--3,3,3.0,3,1.0,1,1,0,0,0,0,0,0,,0.333,0.333,0.667,1.0,2.0,0.0,0.0,0,0,0,0,0.333,148,153,0
Bases Occupied,12-,15,36.0,29,15.0,8,3,0,2,0,0,3,10,3.33,0.276,0.382,0.586,0.969,17.0,1.0,2.0,2,0,0,0,0.353,145,167,3
Bases Occupied,1-3,13,15.0,10,3.0,2,1,0,0,0,0,4,2,0.5,0.2,0.467,0.3,0.767,3.0,0.0,1.0,0,0,0,0,0.25,108,101,1
Bases Occupied,-23,5,6.0,5,0.0,0,0,0,0,0,0,1,1,1.0,0.0,0.167,0.0,0.167,0.0,0.0,0.0,0,0,0,0,0.0,-49,-54,0
Bases Occupied,123,9,13.0,11,10.0,2,1,0,0,0,0,1,2,2.0,0.182,0.231,0.273,0.504,3.0,1.0,0.0,0,1,0,0,0.2,30,40,1
Bases Occupied,"on 1st,",25,107.0,97,17.0,21,3,0,5,0,0,6,25,4.17,0.217,0.267,0.402,0.669,39.0,11.0,1.0,2,1,0,0,0.235,70,75,13
Bases Occupied,"on 3rd,",6,12.0,7,4.0,1,1,0,0,0,0,3,1,0.33,0.143,0.417,0.286,0.702,2.0,1.0,1.0,0,1,0,0,0.143,90,77,0
Bases Occupied,"on 3rd, 2 out",16,25.0,22,9.0,4,2,0,0,0,0,3,4,1.33,0.182,0.28,0.273,0.553,6.0,0.0,0.0,0,0,0,0,0.222,45,56,2
Bases Occupied,"0 out, ---",25,147.0,135,9.0,40,8,0,9,0,0,12,30,2.5,0.296,0.354,0.556,0.909,75.0,0.0,0.0,0,0,0,0,0.323,130,156,23
Bases Occupied,"0 out, 1--",21,35.0,32,2.0,8,1,0,1,0,1,3,6,2.0,0.25,0.314,0.375,0.689,12.0,4.0,0.0,0,0,0,0,0.28,78,81,6
Bases Occupied,"0 out, -2-",6,8.0,8,4.0,3,1,0,1,0,0,0,2,,0.375,0.375,0.875,1.25,7.0,0.0,0.0,0,0,0,0,0.4,207,233,1
Bases Occupied,"0 out, 12-",7,7.0,5,3.0,1,0,0,1,0,0,0,2,,0.2,0.2,0.8,1.0,4.0,0.0,0.0,2,0,0,0,0.0,137,151,0
Bases Occupied,"0 out, 1-3",2,2.0,1,1.0,1,1,0,0,0,0,1,0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0,0,0,0,1.0,644,539,0
Bases Occupied,"0 out, -23",1,1.0,1,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, 123",1,2.0,1,1.0,0,0,0,0,0,0,1,1,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0,0,0,,52,65,0
Bases Occupied,"1 out, ---",24,104.0,96,5.0,26,2,0,5,0,0,8,21,2.63,0.271,0.327,0.448,0.775,43.0,0.0,0.0,0,0,0,1,0.3,98,125,19
Bases Occupied,"1 out, 1--",21,45.0,45,7.0,10,1,0,3,1,0,0,11,,0.222,0.222,0.444,0.667,20.0,5.0,0.0,0,0,0,0,0.226,65,75,6
Bases Occupied,"1 out, -2-",7,8.0,7,0.0,1,0,0,0,0,0,1,3,3.0,0.143,0.25,0.143,0.393,1.0,0.0,0.0,0,0,0,0,0.25,8,12,1
Bases Occupied,"1 out, 12-",8,10.0,10,1.0,1,0,0,0,0,0,0,5,,0.1,0.1,0.1,0.2,1.0,1.0,0.0,0,0,0,0,0.2,-48,-43,1
Bases Occupied,"1 out, 1-3",3,3.0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.667,0.0,0.667,0.0,0.0,1.0,0,0,0,0,0.0,103,92,0
Bases Occupied,"1 out, -23",1,1.0,1,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"1 out, 123",3,3.0,2,2.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0.0,-100,-100,0
Bases Occupied,"2 out, ---",24,78.0,71,2.0,14,3,0,2,0,0,5,16,3.2,0.197,0.269,0.324,0.593,23.0,0.0,2.0,0,0,0,2,0.226,53,77,9
Bases Occupied,"2 out, 1--",22,45.0,39,3.0,16,2,0,1,3,0,6,11,1.83,0.41,0.489,0.539,1.027,21.0,0.0,0.0,0,0,0,0,0.556,167,187,13
Bases Occupied,"2 out, -2-",11,17.0,17,5.0,3,1,0,0,0,0,0,5,,0.177,0.177,0.235,0.412,4.0,0.0,0.0,0,0,0,2,0.25,5,10,2
Bases Occupied,"2 out, --3",3,3.0,3,1.0,1,1,0,0,0,0,0,0,,0.333,0.333,0.667,1.0,2.0,0.0,0.0,0,0,0,0,0.333,148,184,0
Bases Occupied,"2 out, 12-",12,19.0,14,11.0,6,3,0,1,0,0,3,3,1.0,0.429,0.579,0.857,1.436,12.0,0.0,2.0,0,0,0,0,0.5,265,308,2
Bases Occupied,"2 out, 1-3",10,10.0,8,2.0,1,0,0,0,0,0,2,2,1.0,0.125,0.3,0.125,0.425,1.0,0.0,0.0,0,0,0,0,0.167,19,23,1
Bases Occupied,"2 out, -23",4,4.0,3,0.0,0,0,0,0,0,0,1,1,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0,0,0,0,0.0,-24,-27,0
Bases Occupied,"2 out, 123",7,8.0,8,7.0,2,1,0,0,0,0,0,1,,0.25,0.25,0.375,0.625,3.0,0.0,0.0,0,0,0,0,0.286,59,74,1
Clutch Stats,"2 outs, RISP",24,61.0,53,26.0,13,6,0,1,0,0,6,12,2.0,0.245,0.344,0.415,0.759,22.0,0.0,2.0,0,0,0,2,0.3,96,111,6
Clutch Stats,Late & Close,1,4.0,3,1.0,2,1,0,0,0,0,1,0,0.0,0.667,0.75,1.0,1.75,3.0,0.0,0.0,0,0,0,0,0.667,348,412,1
Clutch Stats,Tie Game,23,221.0,204,26.0,49,5,0,12,3,1,16,51,3.19,0.24,0.299,0.441,0.74,90.0,3.0,1.0,0,0,0,1,0.262,88,106,32
Clutch Stats,Within 1 R,25,387.0,352,45.0,94,15,0,19,3,1,33,84,2.55,0.267,0.333,0.472,0.805,166.0,7.0,2.0,0,0,0,2,0.301,105,124,60
Clutch Stats,Within 2 R,25,435.0,397,49.0,100,18,0,20,3,1,34,98,2.88,0.252,0.317,0.448,0.766,178.0,9.0,4.0,0,0,0,5,0.287,95,113,62
Clutch Stats,Within 3 R,25,482.0,439,56.0,116,20,0,22,3,1,37,105,2.84,0.264,0.329,0.46,0.789,202.0,11.0,5.0,1,0,0,5,0.301,101,119,74
Clutch Stats,Within 4 R,25,513.0,468,60.0,122,21,0,23,4,1,39,110,2.82,0.261,0.324,0.453,0.777,212.0,11.0,5.0,1,0,0,5,0.296,98,117,78
Clutch Stats,Margin > 4 R,5,47.0,40,6.0,12,4,0,1,0,0,5,10,2.0,0.3,0.37,0.475,0.845,19.0,0.0,0.0,1,1,0,0,0.367,117,137,7
Clutch Stats,Ahead,16,191.0,177,25.0,54,13,0,7,0,0,12,37,3.08,0.305,0.351,0.497,0.848,88.0,2.0,1.0,0,1,0,2,0.351,116,145,34
Clutch Stats,Behind,18,148.0,127,15.0,31,7,0,5,1,0,16,32,2.0,0.244,0.343,0.417,0.76,53.0,6.0,3.0,2,0,0,2,0.289,96,106,19
Leverage,High Lvrge,22,83.0,77,29.0,18,5,0,5,0,1,6,16,2.67,0.234,0.289,0.494,0.783,38.0,4.0,0.0,0,0,0,0,0.232,97,115,8
