Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Batting Order Positions,"Bat3-6,non-P",9,93.0,87,17.0,25,6,2,7,1,0,4,14,3.5,0.287,0.323,0.644,0.966,56.0,4.0,1.0,0,1,0,0,0.269,114,156,10
Batting Order Positions,"Bat7-9,non-P",9,55.0,46,3.0,10,2,0,1,1,0,8,9,1.13,0.217,0.346,0.326,0.672,15.0,1.0,1.0,0,0,0,0,0.25,63,107,7
Swung or Took First Pitch of PA,Swung at 1st Pitch,9,71.0,65,10.0,20,3,0,4,,,4,8,2.0,0.308,0.352,0.539,0.891,35.0,1.0,1.0,0,1,0,0,0.296,104,152,13
Swung or Took First Pitch of PA,Took 1st Pitch,9,128.0,116,18.0,29,11,2,7,,,10,27,2.7,0.25,0.32,0.56,0.881,65.0,4.0,2.0,0,0,0,0,0.268,98,142,9
Count/Balls-Strikes,First Pitch,8,30.0,29,6.0,10,2,0,2,,,0,0,,0.345,0.333,0.621,0.954,18.0,1.0,0.0,0,1,0,0,0.286,113,108,6
Count/Balls-Strikes,1-0 Count,7,12.0,12,1.0,2,1,0,0,,,0,0,,0.167,0.167,0.25,0.417,3.0,1.0,0.0,0,0,0,0,0.167,-4,-8,1
Count/Balls-Strikes,2-0 Count,2,2.0,2,0.0,2,2,0,0,,,0,0,,1.0,1.0,2.0,3.0,4.0,0.0,0.0,0,0,0,0,1.0,564,514,0
Count/Balls-Strikes,3-0 Count,1,2.0,1,0.0,0,0,0,0,,,1,0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0,0,0,0.0,51,-47,0
Count/Balls-Strikes,0-1 Count,8,13.0,13,3.0,4,1,1,1,,,0,0,,0.308,0.308,0.769,1.077,10.0,0.0,0.0,0,0,0,0,0.25,132,143,1
Count/Balls-Strikes,1-1 Count,8,15.0,14,0.0,6,3,0,0,,,0,0,,0.429,0.467,0.643,1.11,9.0,0.0,1.0,0,0,0,0,0.429,157,166,3
Count/Balls-Strikes,2-1 Count,7,14.0,14,3.0,2,1,0,1,,,0,0,,0.143,0.143,0.429,0.572,6.0,0.0,0.0,0,0,0,0,0.077,21,15,0
Count/Balls-Strikes,3-1 Count,7,11.0,5,1.0,1,0,0,0,,,6,0,0.0,0.2,0.636,0.2,0.836,1.0,0.0,0.0,0,0,0,0,0.2,128,23,1
Count/Balls-Strikes,0-2 Count,5,12.0,12,3.0,2,0,0,2,,,0,3,,0.167,0.167,0.667,0.833,8.0,0.0,0.0,0,0,0,0,0.0,71,304,0
Count/Balls-Strikes,1-2 Count,9,23.0,23,0.0,6,1,0,0,,,0,10,,0.261,0.261,0.304,0.565,7.0,1.0,0.0,0,0,0,0,0.462,34,178,5
Count/Balls-Strikes,2-2 Count,9,33.0,32,4.0,6,2,1,0,,,0,14,,0.188,0.212,0.313,0.525,10.0,1.0,1.0,0,0,0,0,0.333,21,135,3
Count/Balls-Strikes,Full Count,9,32.0,24,7.0,8,1,0,5,,,7,8,1.14,0.333,0.5,1.0,1.5,24.0,1.0,1.0,0,0,0,0,0.273,232,311,2
Count/Balls-Strikes,After 1-0,9,76.0,67,11.0,19,8,1,3,,,8,16,2.0,0.284,0.368,0.567,0.936,38.0,3.0,1.0,0,0,0,0,0.333,114,131,7
Count/Balls-Strikes,After 2-0,8,24.0,20,4.0,7,3,0,2,,,4,5,1.25,0.35,0.458,0.8,1.258,16.0,0.0,0.0,0,0,0,0,0.385,183,164,2
Count/Balls-Strikes,After 3-0,4,6.0,5,0.0,1,0,0,0,,,1,1,1.0,0.2,0.333,0.2,0.533,1.0,0.0,0.0,0,0,0,0,0.25,37,-16,1
Count/Balls-Strikes,After 0-1,9,93.0,85,11.0,20,4,1,6,,,6,19,3.17,0.235,0.301,0.518,0.819,44.0,1.0,2.0,0,0,0,0,0.233,85,166,9
Count/Balls-Strikes,After 1-1,9,86.0,76,9.0,18,5,1,3,,,8,19,2.38,0.237,0.326,0.447,0.773,34.0,3.0,2.0,0,0,0,0,0.278,79,132,9
Count/Balls-Strikes,After 2-1,9,53.0,42,9.0,9,2,0,4,,,11,8,0.73,0.214,0.377,0.548,0.925,23.0,1.0,0.0,0,0,0,0,0.167,113,135,3
Count/Balls-Strikes,After 3-1,9,17.0,10,1.0,1,0,0,0,,,7,2,0.29,0.1,0.471,0.1,0.571,1.0,1.0,0.0,0,0,0,0,0.125,60,4,1
Count/Balls-Strikes,After 0-2,9,34.0,31,5.0,8,2,0,3,,,2,11,5.5,0.258,0.324,0.613,0.936,19.0,0.0,1.0,0,0,0,0,0.294,109,304,3
Count/Balls-Strikes,After 1-2,9,56.0,52,6.0,13,3,1,2,,,2,23,11.5,0.25,0.304,0.462,0.765,24.0,2.0,2.0,0,0,0,0,0.407,75,206,7
Count/Balls-Strikes,After 2-2,9,59.0,51,11.0,14,3,1,5,,,6,20,3.33,0.275,0.373,0.667,1.04,34.0,1.0,2.0,0,0,0,0,0.346,133,257,5
Count/Balls-Strikes,Zero Balls,9,55.0,54,12.0,16,3,1,5,,,0,3,,0.296,0.291,0.667,0.958,36.0,1.0,0.0,0,1,0,0,0.234,109,156,7
Count/Balls-Strikes,Zero Strikes,9,46.0,44,7.0,14,5,0,2,,,1,0,0.0,0.318,0.326,0.568,0.894,25.0,2.0,0.0,0,1,0,0,0.279,101,83,7
Count/Balls-Strikes,Three Balls,9,45.0,30,8.0,9,1,0,5,,,14,8,0.57,0.3,0.533,0.833,1.367,25.0,1.0,1.0,0,0,0,0,0.235,211,212,3
Count/Balls-Strikes,Two Strikes,9,100.0,91,14.0,22,4,1,7,,,7,35,5.0,0.242,0.31,0.539,0.849,49.0,3.0,2.0,0,0,0,0,0.306,91,229,10
Count/Balls-Strikes,Batter Ahead,9,73.0,58,12.0,15,5,0,6,,,14,8,0.57,0.259,0.411,0.655,1.066,38.0,2.0,1.0,0,0,0,0,0.205,143,122,4
Count/Balls-Strikes,Even Count,9,78.0,75,10.0,22,7,1,2,,,0,14,,0.293,0.308,0.493,0.801,37.0,2.0,2.0,0,1,0,0,0.333,82,130,12
Count/Balls-Strikes,Pitcher Ahead,9,48.0,48,6.0,12,2,1,3,,,0,13,,0.25,0.25,0.521,0.771,25.0,1.0,0.0,0,0,0,0,0.281,70,188,6
Leading Off Inning,First Batter,9,9.0,9,1.0,2,0,0,1,,,0,2,,0.222,0.222,0.556,0.778,5.0,0.0,0.0,0,0,0,0,0.167,68,116,1
Leading Off Inning,Leadoff Inn.,9,47.0,47,4.0,18,2,1,4,,,0,8,,0.383,0.383,0.723,1.106,34.0,0.0,0.0,0,0,0,0,0.4,146,209,11
Opposition Defensive Position,vs. Non-P,9,199.0,181,28.0,49,14,2,11,2,0,14,35,2.5,0.271,0.332,0.553,0.884,100.0,5.0,3.0,0,1,0,0,0.279,100,144,22
Number of Outs in Inning,0 outs,9,72.0,71,9.0,24,4,1,5,0,0,0,12,,0.338,0.347,0.634,0.981,45.0,2.0,1.0,0,0,0,0,0.352,119,166,14
Number of Outs in Inning,1 out,9,63.0,56,12.0,14,6,1,4,2,0,6,10,1.67,0.25,0.318,0.607,0.925,34.0,3.0,0.0,0,1,0,0,0.233,105,151,3
Number of Outs in Inning,2 outs,9,64.0,54,7.0,11,4,0,2,0,0,8,13,1.63,0.204,0.328,0.389,0.717,21.0,0.0,2.0,0,0,0,0,0.231,69,105,5
Bases Occupied,RISP,9,45.0,37,14.0,6,2,0,1,1,0,6,5,0.83,0.162,0.289,0.297,0.586,11.0,1.0,1.0,0,1,0,0,0.156,41,58,3
Bases Occupied,---,9,121.0,114,8.0,36,8,2,8,0,0,6,26,4.33,0.316,0.355,0.632,0.987,72.0,0.0,1.0,0,0,0,0,0.35,121,181,18
Bases Occupied,Men On,9,78.0,67,20.0,13,6,0,3,2,0,8,9,1.13,0.194,0.295,0.418,0.713,28.0,5.0,2.0,0,1,0,0,0.179,65,90,4
Bases Occupied,1--,9,33.0,30,6.0,7,4,0,2,1,0,2,4,2.0,0.233,0.303,0.567,0.87,17.0,4.0,1.0,0,0,0,0,0.208,94,129,1
Bases Occupied,-2-,8,11.0,10,0.0,1,0,0,0,1,0,1,1,1.0,0.1,0.182,0.1,0.282,1.0,0.0,0.0,0,0,0,0,0.111,-27,-21,1
Bases Occupied,--3,8,12.0,8,5.0,1,0,0,0,0,0,4,1,0.25,0.125,0.417,0.125,0.542,1.0,0.0,0.0,0,0,0,0,0.143,48,51,1
Bases Occupied,12-,5,6.0,5,3.0,1,0,0,1,0,0,0,0,,0.2,0.333,0.8,1.133,4.0,0.0,1.0,0,0,0,0,0.0,145,205,0
Bases Occupied,1-3,6,7.0,7,2.0,2,1,0,0,0,0,0,2,,0.286,0.286,0.429,0.714,3.0,1.0,0.0,0,0,0,0,0.4,64,75,1
Bases Occupied,-23,4,7.0,5,2.0,0,0,0,0,0,0,1,1,1.0,0.0,0.143,0.0,0.143,0.0,0.0,0.0,0,1,0,0,0.0,-57,-60,0
Bases Occupied,123,1,2.0,2,2.0,1,1,0,0,0,0,0,0,,0.5,0.5,1.0,1.5,2.0,0.0,0.0,0,0,0,0,0.5,232,295,0
Bases Occupied,"on 1st,",8,28.0,26,8.0,7,4,0,2,0,0,1,4,4.0,0.269,0.321,0.654,0.975,17.0,5.0,1.0,0,0,0,0,0.25,115,149,1
Bases Occupied,"on 3rd,",5,15.0,12,9.0,2,2,0,0,0,0,2,2,1.0,0.167,0.267,0.333,0.6,4.0,1.0,0.0,0,1,0,0,0.182,41,43,0
Bases Occupied,"on 3rd, 2 out",7,13.0,10,2.0,2,0,0,0,0,0,3,2,0.67,0.2,0.385,0.2,0.585,2.0,0.0,0.0,0,0,0,0,0.25,52,70,2
Bases Occupied,"0 out, ---",9,52.0,52,4.0,20,2,1,4,0,0,0,9,,0.385,0.385,0.692,1.077,36.0,0.0,0.0,0,0,0,0,0.41,141,201,13
Bases Occupied,"0 out, 1--",7,13.0,13,2.0,3,1,0,1,0,0,0,2,,0.231,0.231,0.539,0.769,7.0,2.0,0.0,0,0,0,0,0.2,67,93,1
Bases Occupied,"0 out, -2-",2,2.0,2,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, --3",1,1.0,1,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,-100,-100,0
Bases Occupied,"0 out, 12-",1,1.0,0,0.0,0,0,0,0,0,0,0,0,,,1.0,,,0.0,0.0,1.0,0,0,0,0,,,,0
Bases Occupied,"0 out, -23",2,2.0,2,1.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, 123",1,1.0,1,2.0,1,1,0,0,0,0,0,0,,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0,0,0,0,1.0,564,611,0
Bases Occupied,"1 out, ---",9,36.0,34,3.0,10,4,1,3,0,0,2,8,4.0,0.294,0.333,0.735,1.069,25.0,0.0,0.0,0,0,0,0,0.304,134,202,2
Bases Occupied,"1 out, 1--",8,8.0,7,3.0,2,1,0,1,1,0,1,1,1.0,0.286,0.375,0.857,1.232,6.0,2.0,0.0,0,0,0,0,0.2,168,220,0
Bases Occupied,"1 out, -2-",5,6.0,5,0.0,1,0,0,0,1,0,1,0,0.0,0.2,0.333,0.2,0.533,1.0,0.0,0.0,0,0,0,0,0.2,37,51,1
Bases Occupied,"1 out, --3",5,6.0,4,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0,0,0,0,0.0,0,-10,0
Bases Occupied,"1 out, 12-",2,2.0,2,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"1 out, 1-3",3,3.0,3,1.0,1,1,0,0,0,0,0,1,,0.333,0.333,0.667,1.0,2.0,1.0,0.0,0,0,0,0,0.5,121,123,0
Bases Occupied,"1 out, -23",1,2.0,1,1.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,-100,-100,0
Bases Occupied,"2 out, ---",9,33.0,28,1.0,6,2,0,1,0,0,4,9,2.25,0.214,0.333,0.393,0.726,11.0,0.0,1.0,0,0,0,0,0.278,72,116,3
Bases Occupied,"2 out, 1--",6,12.0,10,1.0,2,2,0,0,0,0,1,1,1.0,0.2,0.333,0.4,0.733,4.0,0.0,1.0,0,0,0,0,0.222,73,104,0
Bases Occupied,"2 out, -2-",3,3.0,3,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"2 out, --3",4,5.0,3,1.0,1,0,0,0,0,0,2,0,0.0,0.333,0.6,0.333,0.933,1.0,0.0,0.0,0,0,0,0,0.333,141,176,1
Bases Occupied,"2 out, 12-",3,3.0,3,3.0,1,0,0,1,0,0,0,0,,0.333,0.333,1.333,1.667,4.0,0.0,0.0,0,0,0,0,0.0,242,352,0
Bases Occupied,"2 out, 1-3",4,4.0,4,1.0,1,0,0,0,0,0,0,1,,0.25,0.25,0.25,0.5,1.0,0.0,0.0,0,0,0,0,0.333,21,37,1
Bases Occupied,"2 out, -23",3,3.0,2,0.0,0,0,0,0,0,0,1,1,1.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0,0,0,0,0.0,0,-3,0
Bases Occupied,"2 out, 123",1,1.0,1,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Clutch Stats,"2 outs, RISP",8,19.0,16,5.0,3,0,0,1,0,0,3,3,1.0,0.188,0.316,0.375,0.691,6.0,0.0,0.0,0,0,0,0,0.167,63,92,2
Clutch Stats,Late & Close,1,3.0,3,1.0,2,1,0,0,0,0,0,0,,0.667,0.667,1.0,1.667,3.0,0.0,0.0,0,0,0,0,0.667,282,386,1
Clutch Stats,Tie Game,8,33.0,32,5.0,7,0,0,4,0,0,0,7,,0.219,0.242,0.594,0.836,19.0,0.0,1.0,0,0,0,0,0.143,81,126,3
Clutch Stats,Within 1 R,8,61.0,56,10.0,16,3,0,7,2,0,4,9,2.25,0.286,0.344,0.714,1.059,40.0,2.0,1.0,0,0,0,0,0.225,133,187,6
Clutch Stats,Within 2 R,8,121.0,107,17.0,32,8,1,8,2,0,11,21,1.91,0.299,0.38,0.617,0.997,66.0,3.0,3.0,0,0,0,0,0.308,126,175,15
Clutch Stats,Within 3 R,8,146.0,130,21.0,37,10,1,10,2,0,13,26,2.0,0.285,0.363,0.608,0.971,79.0,4.0,3.0,0,0,0,0,0.287,120,167,16
Clutch Stats,Within 4 R,8,162.0,145,24.0,41,12,1,10,2,0,13,29,2.23,0.283,0.352,0.586,0.938,85.0,4.0,3.0,0,1,0,0,0.29,112,159,18
Clutch Stats,Margin > 4 R,4,37.0,36,4.0,8,2,1,1,0,0,1,6,6.0,0.222,0.243,0.417,0.66,15.0,1.0,0.0,0,0,0,0,0.241,49,82,4
Clutch Stats,Ahead,6,93.0,88,12.0,23,7,1,4,0,0,5,17,3.4,0.261,0.301,0.5,0.801,44.0,3.0,0.0,0,0,0,0,0.284,81,130,11
Clutch Stats,Behind,5,73.0,61,11.0,19,7,1,3,2,0,9,11,1.22,0.312,0.411,0.607,1.018,37.0,2.0,2.0,0,1,0,0,0.333,134,173,8
Leverage,High Lvrge,6,18.0,16,8.0,4,2,0,2,0,0,2,2,1.0,0.25,0.333,0.75,1.083,12.0,1.0,0.0,0,0,0,0,0.167,136,193,0
Leverage,Medium Lvrge,8,81.0,74,11.0,19,3,0,5,2,0,6,13,2.17,0.257,0.321,0.5,0.821,37.0,4.0,1.0,0,0,0,0,0.25,87,126,11
Leverage,Low Lvrge,9,100.0,91,9.0,26,9,2,4,0,0,6,20,3.33,0.286,0.34,0.56,0.9,51.0,0.0,2.0,0,1,0,0,0.324,104,151,11
Times Facing Opponent in Game,"1st PA in G, as SP",9,81.0,76,8.0,16,2,0,6,,,3,17,5.67,0.211,0.259,0.474,0.733,36.0,2.0,2.0,0,0,0,0,0.189,64,106,8
Times Facing Opponent in Game,"2nd PA in G, as SP",9,79.0,69,11.0,23,6,1,5,,,10,12,1.2,0.333,0.418,0.667,1.084,46.0,3.0,0.0,0,0,0,0,0.346,147,195,11
Times Facing Opponent in Game,"3rd PA in G, as SP",8,39.0,36,9.0,10,6,1,0,,,1,6,6.0,0.278,0.308,0.5,0.808,18.0,0.0,1.0,0,1,0,0,0.323,83,109,3
Pitch Count,Pitch 1-25,9,47.0,46,5.0,10,1,0,4,,,0,11,,0.217,0.234,0.5,0.734,23.0,1.0,1.0,0,0,0,0,0.194,61,103,5
Pitch Count,Pitch 26-50,9,57.0,52,6.0,14,5,0,3,,,4,11,2.75,0.269,0.333,0.539,0.872,28.0,1.0,1.0,0,0,0,0,0.29,98,139,6
Pitch Count,Pitch 51-75,9,62.0,52,9.0,19,6,1,3,,,8,7,0.88,0.365,0.452,0.692,1.144,36.0,3.0,1.0,0,1,0,0,0.372,162,209,9
Pitch Count,Pitch 76-100,9,33.0,31,8.0,6,2,1,1,,,2,6,3.0,0.194,0.242,0.419,0.662,13.0,0.0,0.0,0,0,0,0,0.208,49,79,2
Days of Rest,"4 Days,GS",3,71.0,65,14.0,22,7,0,4,1,0,4,13,3.25,0.339,0.38,0.631,1.011,41.0,2.0,1.0,0,1,0,0,0.367,129,174,11
Days of Rest,"5 Days,GS",4,93.0,85,9.0,21,6,2,5,1,0,6,15,2.5,0.247,0.312,0.541,0.853,46.0,2.0,2.0,0,0,0,0,0.246,92,134,8
Days of Rest,"6+ Days,GS",2,35.0,31,5.0,6,1,0,2,0,0,4,7,1.75,0.194,0.286,0.419,0.705,13.0,1.0,0.0,0,0,0,0,0.182,62,90,3
Hit Location,To Infield,9,71.0,71,5.0,4,0,0,0,0,0,0,0,,0.056,0.056,0.056,0.113,4.0,5.0,0.0,0,0,0,0,0.056,-73,37,4
Hit Location,To Outfield,9,76.0,75,23.0,45,14,2,11,0,0,0,0,,0.6,0.592,1.28,1.872,96.0,0.0,0.0,0,1,0,0,0.523,310,154,18
Hit Location,Ball In Play,9,137.0,136,14.0,39,14,2,1,0,0,0,0,,0.287,0.285,0.441,0.726,60.0,5.0,0.0,0,1,0,0,0.279,66,117,22
Hit Location,Not in Play,9,62.0,45,14.0,10,0,0,10,0,0,14,35,2.5,0.222,0.436,0.889,1.324,40.0,0.0,3.0,0,0,0,0,,192,211,0
Hit Location,Fair Terr,9,145.0,144,28.0,49,14,2,11,0,0,0,0,,0.34,0.338,0.694,1.032,100.0,5.0,0.0,0,1,0,0,0.284,128,129,22
Hit Location,Foul Terr,2,2.0,2,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,,0
Hit Location,Pulled-RHB,8,23.0,23,7.0,10,3,0,3,0,0,0,0,,0.435,0.435,0.957,1.391,22.0,1.0,0.0,0,0,0,0,0.35,204,132,4
Hit Location,Up Mdle-RHB,9,40.0,40,3.0,14,2,1,2,0,0,0,0,,0.35,0.35,0.6,0.95,24.0,2.0,0.0,0,0,0,0,0.316,114,150,9
Hit Location,Opp Fld-RHB,7,16.0,16,1.0,3,1,0,1,0,0,0,0,,0.188,0.188,0.438,0.625,7.0,0.0,0.0,0,0,0,0,0.133,36,74,1
Hit Location,Pulled-LHB,9,31.0,31,7.0,10,6,0,2,0,0,0,0,,0.323,0.323,0.71,1.032,22.0,1.0,0.0,0,0,0,0,0.276,126,103,2
Hit Location,Up Mdle-LHB,9,29.0,28,8.0,9,1,1,3,0,0,0,0,,0.321,0.31,0.75,1.06,21.0,1.0,0.0,0,1,0,0,0.231,129,149,4
Hit Location,Opp Fld-LHB,6,8.0,8,2.0,3,1,0,0,0,0,0,0,,0.375,0.375,0.5,0.875,4.0,0.0,0.0,0,0,0,0,0.375,104,138,2
Hit Trajectory,Ground Balls,9,72.0,72,9.0,17,3,0,0,0,0,0,0,,0.236,0.236,0.278,0.514,20.0,5.0,0.0,0,0,0,0,0.236,21,99,14
Hit Trajectory,Fly Balls,9,49.0,49,16.0,12,2,0,10,0,0,0,0,,0.245,0.245,0.898,1.143,44.0,0.0,0.0,0,0,0,0,0.051,137,167,0
Hit Trajectory,Line Drives,9,26.0,25,3.0,20,9,2,1,0,0,0,0,,0.8,0.769,1.44,2.209,36.0,0.0,0.0,0,1,0,0,0.76,393,187,8
Opponent,Inter-League,1,19.0,17,2.0,2,1,0,1,0,0,2,4,2.0,0.118,0.211,0.353,0.563,6.0,0.0,0.0,0,0,0,0,0.083,28,58,0
Opponent,Los Angeles Angels,1,19.0,17,2.0,2,1,0,1,0,0,2,4,2.0,0.118,0.211,0.353,0.563,6.0,0.0,0.0,0,0,0,0,0.083,28,63,0
Opponent,Atlanta Braves,2,46.0,44,5.0,13,3,1,3,0,0,1,14,14.0,0.296,0.326,0.614,0.94,27.0,2.0,1.0,0,0,0,0,0.37,109,155,6
Opponent,Chicago Cubs,1,26.0,24,3.0,6,2,0,2,1,0,2,2,1.0,0.25,0.308,0.583,0.891,14.0,0.0,0.0,0,0,0,0,0.2,98,151,2
