Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Opponent,Los Angeles Angels,1,23.0,19,1.0,3,0,0,0,2,0,3,7,2.33,0.158,0.261,0.158,0.419,3.0,1.0,0.0,0,1,0,0,0.231,40,27,3
Opponent,Arizona Diamondbacks,1,22.0,21,2.0,5,0,0,0,0,1,1,5,5.0,0.238,0.273,0.238,0.511,5.0,1.0,0.0,0,0,0,2,0.313,68,38,5
Opponent,Atlanta Braves,1,22.0,19,5.0,6,0,0,3,0,0,3,4,1.33,0.316,0.409,0.79,1.199,15.0,0.0,0.0,0,0,0,0,0.25,278,224,3
Opponent,Baltimore Orioles,1,26.0,26,4.0,9,1,0,2,0,0,0,9,,0.346,0.346,0.615,0.962,16.0,1.0,0.0,0,0,0,0,0.467,204,145,6
Opponent,Boston Red Sox,1,18.0,13,3.0,2,0,0,0,0,0,4,3,0.75,0.154,0.389,0.154,0.543,2.0,1.0,1.0,0,0,0,0,0.2,85,54,2
Opponent,Cleveland Guardians,1,21.0,20,0.0,2,0,0,0,2,0,0,4,,0.1,0.143,0.1,0.243,2.0,0.0,1.0,0,0,0,1,0.125,-19,-29,2
Opponent,Colorado Rockies,1,20.0,20,0.0,3,1,0,0,0,1,0,11,,0.15,0.15,0.2,0.35,4.0,0.0,0.0,0,0,0,0,0.333,12,-1,2
Opponent,Detroit Tigers,1,22.0,20,1.0,3,1,0,1,0,1,2,4,2.0,0.15,0.227,0.35,0.577,7.0,0.0,0.0,0,0,0,0,0.133,84,69,1
Opponent,Miami Marlins,1,24.0,24,3.0,6,0,1,1,0,0,0,8,,0.25,0.25,0.458,0.708,11.0,0.0,0.0,0,0,0,0,0.333,124,111,4
Opponent,Kansas City Royals,1,18.0,15,2.0,4,1,0,0,0,0,3,0,0.0,0.267,0.389,0.333,0.722,5.0,1.0,0.0,0,0,0,0,0.267,137,103,3
Opponent,Milwaukee Brewers,1,20.0,20,0.0,2,1,0,0,0,0,0,7,,0.1,0.1,0.15,0.25,3.0,0.0,0.0,0,0,0,0,0.154,-20,-33,1
Opponent,New York Mets,1,11.0,9,3.0,3,0,0,1,0,0,1,3,3.0,0.333,0.455,0.667,1.121,6.0,0.0,1.0,0,0,0,0,0.4,259,201,2
Opponent,New York Yankees,1,24.0,21,1.0,4,0,0,0,0,0,3,7,2.33,0.191,0.292,0.191,0.482,4.0,0.0,0.0,0,0,0,0,0.286,61,31,4
Opponent,Oakland Athletics,1,21.0,19,2.0,3,1,1,0,0,0,1,7,7.0,0.158,0.191,0.316,0.506,6.0,0.0,0.0,0,1,0,0,0.231,61,43,1
Opponent,Pittsburgh Pirates,1,18.0,13,2.0,3,1,0,0,0,0,4,3,0.75,0.231,0.444,0.308,0.752,4.0,0.0,1.0,0,0,0,0,0.3,150,131,2
Opponent,Seattle Mariners,1,19.0,17,1.0,1,1,0,0,0,0,2,8,4.0,0.059,0.158,0.118,0.276,2.0,0.0,0.0,0,0,0,0,0.111,-9,-15,0
Opponent,San Francisco Giants,1,21.0,20,4.0,5,2,0,2,0,0,1,6,6.0,0.25,0.286,0.65,0.936,13.0,0.0,0.0,0,0,0,0,0.25,193,156,1
Opponent,Texas Rangers,1,24.0,20,6.0,4,0,0,1,1,0,4,3,0.75,0.2,0.333,0.35,0.683,7.0,0.0,0.0,0,0,0,0,0.188,122,101,3
Opponent,WP,7,152.0,135,15.0,25,4,2,3,3,2,14,43,3.07,0.185,0.263,0.311,0.574,42.0,1.0,1.0,0,2,0,0,0.242,86,69,16
Opponent,WP >= .500,11,222.0,201,25.0,43,6,0,8,2,1,18,56,3.11,0.214,0.288,0.363,0.652,73.0,4.0,3.0,0,0,0,3,0.256,110,77,29
Game Conditions,Night,11,237.0,212,26.0,45,6,2,5,1,2,22,56,2.55,0.212,0.291,0.33,0.621,70.0,4.0,2.0,0,1,0,2,0.263,101,75,32
Game Conditions,Day,7,137.0,124,14.0,23,4,0,6,4,1,10,43,4.3,0.186,0.256,0.363,0.618,45.0,1.0,2.0,0,1,0,1,0.224,98,72,13
Game Conditions,Open,4,78.0,67,9.0,16,3,0,3,0,1,10,18,1.8,0.239,0.346,0.418,0.764,28.0,1.0,1.0,0,0,0,0,0.283,147,114,10
Game Conditions,Dome,12,252.0,225,28.0,44,6,1,7,5,2,22,66,3.0,0.196,0.274,0.324,0.598,73.0,4.0,3.0,0,2,0,3,0.24,93,78,30
Game Conditions,Retract,2,44.0,44,3.0,8,1,1,1,0,0,0,15,,0.182,0.182,0.318,0.5,14.0,0.0,0.0,0,0,0,0,0.25,59,39,5
Game Conditions,Grass,5,98.0,87,9.0,18,4,0,3,0,1,10,25,2.5,0.207,0.296,0.356,0.652,31.0,1.0,1.0,0,0,0,0,0.254,111,83,11
Game Conditions,Artif. Turf,13,276.0,249,31.0,50,6,2,8,5,2,22,74,3.36,0.201,0.272,0.337,0.609,84.0,4.0,3.0,0,2,0,3,0.249,96,72,34
Ballparks,MIL-Am Fam Field,1,20.0,20,0.0,2,1,0,0,0,0,0,7,,0.1,0.1,0.15,0.25,3.0,0.0,0.0,0,0,0,0,0.154,-20,-30,1
Ballparks,COL-Coors Fld,1,20.0,20,0.0,3,1,0,0,0,1,0,11,,0.15,0.15,0.2,0.35,4.0,0.0,0.0,0,0,0,0,0.333,12,-12,2
Ballparks,KCR-KauffmanStad,1,18.0,15,2.0,4,1,0,0,0,0,3,0,0.0,0.267,0.389,0.333,0.722,5.0,1.0,0.0,0,0,0,0,0.267,137,98,3
Ballparks,MIA-loanDepot pk,1,24.0,24,3.0,6,0,1,1,0,0,0,8,,0.25,0.25,0.458,0.708,11.0,0.0,0.0,0,0,0,0,0.333,124,93,4
Ballparks,PIT-PNC Pk,1,18.0,13,2.0,3,1,0,0,0,0,4,3,0.75,0.231,0.444,0.308,0.752,4.0,0.0,1.0,0,0,0,0,0.3,150,120,2
Ballparks,TBR-TropicanaFld,12,252.0,225,28.0,44,6,1,7,5,2,22,66,3.0,0.196,0.274,0.324,0.598,73.0,4.0,3.0,0,2,0,3,0.24,93,79,30
Ballparks,ATL-Truist Pk,1,22.0,19,5.0,6,0,0,3,0,0,3,4,1.33,0.316,0.409,0.79,1.199,15.0,0.0,0.0,0,0,0,0,0.25,278,223,3
By Umpire,Adam Hamari,2,42.0,34,4.0,6,0,0,0,0,0,7,10,1.43,0.177,0.333,0.177,0.51,6.0,1.0,1.0,0,0,0,0,0.25,71,47,6
By Umpire,Ben May,1,23.0,19,1.0,3,0,0,0,2,0,3,7,2.33,0.158,0.261,0.158,0.419,3.0,1.0,0.0,0,1,0,0,0.231,40,32,3
By Umpire,Brian Knight,1,19.0,17,1.0,1,1,0,0,0,0,2,8,4.0,0.059,0.158,0.118,0.276,2.0,0.0,0.0,0,0,0,0,0.111,-9,-19,0
By Umpire,Brian O'Nora,1,21.0,19,2.0,3,1,1,0,0,0,1,7,7.0,0.158,0.191,0.316,0.506,6.0,0.0,0.0,0,1,0,0,0.231,61,30,1
By Umpire,Bruce Dreckman,1,22.0,20,1.0,3,1,0,1,0,1,2,4,2.0,0.15,0.227,0.35,0.577,7.0,0.0,0.0,0,0,0,0,0.133,84,43,1
By Umpire,Chris Conroy,1,26.0,26,4.0,9,1,0,2,0,0,0,9,,0.346,0.346,0.615,0.962,16.0,1.0,0.0,0,0,0,0,0.467,204,189,6
By Umpire,Clint Vondrak,1,11.0,9,3.0,3,0,0,1,0,0,1,3,3.0,0.333,0.455,0.667,1.121,6.0,0.0,1.0,0,0,0,0,0.4,259,191,2
By Umpire,Hunter Wendelstedt,1,20.0,20,0.0,3,1,0,0,0,1,0,11,,0.15,0.15,0.2,0.35,4.0,0.0,0.0,0,0,0,0,0.333,12,-1,2
By Umpire,Jeremy Riggs,1,18.0,15,2.0,4,1,0,0,0,0,3,0,0.0,0.267,0.389,0.333,0.722,5.0,1.0,0.0,0,0,0,0,0.267,137,115,3
By Umpire,Lance Barrett,1,18.0,13,2.0,3,1,0,0,0,0,4,3,0.75,0.231,0.444,0.308,0.752,4.0,0.0,1.0,0,0,0,0,0.3,150,121,2
By Umpire,Mark Carlson,1,21.0,20,0.0,2,0,0,0,2,0,0,4,,0.1,0.143,0.1,0.243,2.0,0.0,1.0,0,0,0,1,0.125,-19,-27,2
By Umpire,Mark Wegner,1,21.0,20,4.0,5,2,0,2,0,0,1,6,6.0,0.25,0.286,0.65,0.936,13.0,0.0,0.0,0,0,0,0,0.25,193,151,1
By Umpire,Nate Tomlinson,1,22.0,19,5.0,6,0,0,3,0,0,3,4,1.33,0.316,0.409,0.79,1.199,15.0,0.0,0.0,0,0,0,0,0.25,278,241,3
By Umpire,Nestor Ceja,1,24.0,24,3.0,6,0,1,1,0,0,0,8,,0.25,0.25,0.458,0.708,11.0,0.0,0.0,0,0,0,0,0.333,124,97,4
By Umpire,Roberto Ortiz,1,24.0,20,6.0,4,0,0,1,1,0,4,3,0.75,0.2,0.333,0.35,0.683,7.0,0.0,0.0,0,0,0,0,0.188,122,96,3
By Umpire,Ryan Additon,1,20.0,20,0.0,2,1,0,0,0,0,0,7,,0.1,0.1,0.15,0.25,3.0,0.0,0.0,0,0,0,0,0.154,-20,-30,1
By Umpire,Tony Randazzo,1,22.0,21,2.0,5,0,0,0,0,1,1,5,5.0,0.238,0.273,0.238,0.511,5.0,1.0,0.0,0,0,0,2,0.313,68,55,5
