Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Bases Occupied,12-,11,21.0,17,5.0,3,2,0,0,0,0,2,4,2.0,0.177,0.333,0.294,0.627,5.0,3.0,2.0,0,0,0,0,0.231,95,79,1
Bases Occupied,1-3,7,10.0,8,4.0,2,0,0,1,0,0,2,2,1.0,0.25,0.4,0.625,1.025,5.0,1.0,0.0,0,0,0,0,0.2,207,149,1
Bases Occupied,-23,3,3.0,3,1.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,123,4,6.0,6,2.0,0,0,0,0,0,0,0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"on 1st,",19,77.0,70,5.0,12,1,0,2,0,1,5,14,2.8,0.171,0.237,0.271,0.508,19.0,10.0,1.0,1,0,0,0,0.185,55,36,9
Bases Occupied,"on 3rd,",8,12.0,10,3.0,0,0,0,0,0,0,1,3,3.0,0.0,0.083,0.0,0.083,0.0,1.0,0.0,0,1,0,0,0.0,-71,-76,0
Bases Occupied,"on 3rd, 2 out",10,17.0,16,6.0,4,1,0,1,0,0,1,7,7.0,0.25,0.294,0.5,0.794,8.0,0.0,0.0,0,0,0,0,0.375,137,118,2
Bases Occupied,"0 out, ---",19,111.0,100,5.0,28,3,1,5,0,0,10,21,2.1,0.28,0.351,0.48,0.831,48.0,0.0,1.0,0,0,0,2,0.311,151,137,19
Bases Occupied,"0 out, 1--",18,27.0,24,4.0,8,0,0,2,0,0,2,3,1.5,0.333,0.385,0.583,0.968,14.0,1.0,0.0,1,0,0,0,0.316,190,149,6
Bases Occupied,"0 out, -2-",5,6.0,5,0.0,0,0,0,0,0,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, --3",1,1.0,1,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, 12-",7,8.0,6,0.0,0,0,0,0,0,0,2,1,0.5,0.0,0.25,0.0,0.25,0.0,2.0,0.0,0,0,0,0,0.0,-13,-24,0
Bases Occupied,"0 out, 123",1,1.0,1,1.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"1 out, ---",19,74.0,64,2.0,15,3,0,2,0,0,9,16,1.78,0.234,0.338,0.375,0.713,24.0,0.0,1.0,0,0,0,1,0.283,118,109,10
Bases Occupied,"1 out, 1--",17,29.0,29,0.0,4,1,0,0,1,2,0,6,,0.138,0.138,0.172,0.31,5.0,5.0,0.0,0,0,0,0,0.174,-6,-16,3
Bases Occupied,"1 out, -2-",10,13.0,12,1.0,3,1,0,0,1,0,0,3,,0.25,0.308,0.333,0.641,4.0,0.0,1.0,0,0,0,0,0.333,97,78,2
Bases Occupied,"1 out, --3",2,2.0,1,1.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,-100,-100,0
Bases Occupied,"1 out, 12-",5,6.0,5,0.0,0,0,0,0,0,0,0,2,,0.0,0.167,0.0,0.167,0.0,1.0,1.0,0,0,0,0,0.0,-42,-46,0
Bases Occupied,"1 out, 1-3",4,4.0,3,0.0,0,0,0,0,0,0,1,1,1.0,0.0,0.25,0.0,0.25,0.0,1.0,0.0,0,0,0,0,0.0,-13,-28,0
Bases Occupied,"1 out, -23",2,2.0,2,1.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"1 out, 123",2,2.0,2,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"2 out, ---",18,55.0,55,3.0,14,0,0,3,0,0,0,10,,0.255,0.255,0.418,0.673,23.0,0.0,0.0,0,0,0,0,0.262,101,97,11
Bases Occupied,"2 out, 1--",16,25.0,25,0.0,5,0,0,0,1,2,0,6,,0.2,0.2,0.2,0.4,5.0,0.0,0.0,0,0,0,0,0.263,23,13,5
Bases Occupied,"2 out, -2-",8,11.0,11,1.0,1,0,0,0,0,0,0,4,,0.091,0.091,0.091,0.182,1.0,0.0,0.0,0,0,0,0,0.143,-44,-51,1
Bases Occupied,"2 out, --3",4,7.0,7,2.0,2,1,0,0,0,0,0,3,,0.286,0.286,0.429,0.714,3.0,0.0,0.0,0,0,0,0,0.5,115,105,1
Bases Occupied,"2 out, 12-",7,7.0,6,5.0,3,2,0,0,0,0,0,1,,0.5,0.571,0.833,1.405,5.0,0.0,1.0,0,0,0,0,0.6,322,299,1
Bases Occupied,"2 out, 1-3",5,6.0,5,4.0,2,0,0,1,0,0,1,1,1.0,0.4,0.5,1.0,1.5,5.0,0.0,0.0,0,0,0,0,0.333,342,293,1
Bases Occupied,"2 out, -23",1,1.0,1,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,-100,-100,0
Bases Occupied,"2 out, 123",4,3.0,3,1.0,0,0,0,0,0,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Clutch Stats,"2 outs, RISP",14,35.0,33,13.0,8,3,0,1,0,0,1,12,12.0,0.242,0.286,0.424,0.71,14.0,0.0,1.0,0,0,0,0,0.35,113,96,4
Clutch Stats,Late & Close,2,10.0,10,0.0,3,0,0,0,0,0,0,2,,0.3,0.3,0.3,0.6,3.0,0.0,0.0,0,0,0,0,0.375,85,78,3
Clutch Stats,Tie Game,17,123.0,115,15.0,32,2,1,8,2,2,4,22,5.5,0.278,0.312,0.522,0.833,60.0,3.0,2.0,1,1,0,2,0.279,148,130,21
Clutch Stats,Within 1 R,19,253.0,233,24.0,59,6,1,10,3,4,13,50,3.85,0.253,0.306,0.416,0.722,97.0,6.0,5.0,1,1,0,2,0.282,118,101,42
Clutch Stats,Within 2 R,19,304.0,280,28.0,71,10,1,12,3,4,16,66,4.13,0.254,0.305,0.425,0.73,119.0,7.0,5.0,2,1,0,2,0.291,120,103,48
Clutch Stats,Within 3 R,19,324.0,298,29.0,75,10,1,12,3,4,18,73,4.06,0.252,0.304,0.413,0.717,123.0,8.0,5.0,2,1,0,2,0.294,117,100,52
Clutch Stats,Within 4 R,19,338.0,310,30.0,77,10,1,13,3,4,20,75,3.75,0.248,0.304,0.413,0.717,128.0,8.0,5.0,2,1,0,2,0.287,117,100,53
Clutch Stats,Margin > 4 R,4,63.0,58,1.0,8,1,0,0,0,0,5,10,2.0,0.138,0.206,0.155,0.362,9.0,2.0,0.0,0,0,0,1,0.167,13,4,7
Clutch Stats,Ahead,8,132.0,119,6.0,24,3,0,2,0,1,11,27,2.45,0.202,0.28,0.277,0.558,33.0,3.0,2.0,0,0,0,1,0.244,72,65,19
Clutch Stats,Behind,12,146.0,134,10.0,29,6,0,3,1,1,10,36,3.6,0.216,0.276,0.328,0.604,44.0,4.0,1.0,1,0,0,0,0.274,84,64,20
Leverage,High Lvrge,14,53.0,46,11.0,11,1,0,1,0,0,4,7,1.75,0.239,0.321,0.326,0.647,15.0,2.0,2.0,0,1,0,0,0.256,99,82,9
Leverage,Medium Lvrge,19,187.0,174,15.0,42,6,1,7,3,4,8,48,6.0,0.241,0.287,0.408,0.695,71.0,8.0,3.0,2,0,0,2,0.294,109,92,28
Leverage,Low Lvrge,19,161.0,148,5.0,32,4,0,5,0,0,13,30,2.31,0.216,0.28,0.345,0.624,51.0,0.0,0.0,0,0,0,1,0.239,90,77,23
Times Facing Opponent in Game,"1st PA in G, as SP",18,162.0,146,13.0,28,5,0,8,,,12,39,3.25,0.192,0.263,0.39,0.653,57.0,2.0,2.0,2,0,0,2,0.202,96,85,15
Times Facing Opponent in Game,"2nd PA in G, as SP",18,159.0,148,11.0,37,5,1,2,,,8,32,4.0,0.25,0.296,0.338,0.633,50.0,5.0,2.0,0,1,0,1,0.304,94,76,29
Times Facing Opponent in Game,"3rd PA in G, as SP",15,74.0,68,6.0,19,1,0,3,,,5,11,2.2,0.279,0.338,0.427,0.764,29.0,3.0,1.0,0,0,0,0,0.296,132,101,15
Times Facing Opponent in Game,"4th+ PA in G, as SP",1,1.0,1,0.0,0,0,0,0,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Times Facing Opponent in Game,"1st PA in G, as RP",1,4.0,4,0.0,1,0,0,0,,,0,2,,0.25,0.25,0.25,0.5,1.0,0.0,0.0,0,0,0,0,0.5,54,45,1
Pitch Count,Pitch 1-25,19,117.0,105,10.0,23,4,0,7,,,9,29,3.22,0.219,0.287,0.457,0.744,48.0,1.0,1.0,2,0,0,1,0.232,123,109,12
Pitch Count,Pitch 26-50,18,123.0,114,9.0,23,3,1,2,,,6,31,5.17,0.202,0.252,0.298,0.55,34.0,4.0,2.0,0,1,0,1,0.256,68,55,17
Pitch Count,Pitch 51-75,18,108.0,100,9.0,29,4,0,2,,,6,15,2.5,0.29,0.343,0.39,0.733,39.0,2.0,2.0,0,0,0,1,0.325,124,102,23
Pitch Count,Pitch 76-100,12,50.0,46,2.0,9,0,0,2,,,4,9,2.25,0.196,0.26,0.326,0.586,15.0,3.0,0.0,0,0,0,0,0.2,78,62,7
Pitch Count,Pitch 101+,2,2.0,2,0.0,1,0,0,0,,,0,0,,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0,0,0,0,0.5,208,219,1
Days of Rest,"4 Days,GS",8,170.0,159,21.0,45,6,1,6,2,2,8,32,4.0,0.283,0.32,0.447,0.766,71.0,4.0,1.0,1,1,0,2,0.32,131,111,32
Days of Rest,"5 Days,GS",6,139.0,124,8.0,24,4,0,4,0,1,10,34,3.4,0.194,0.275,0.323,0.598,40.0,3.0,4.0,1,0,0,1,0.233,82,68,16
Days of Rest,"6+ Days,GS",4,88.0,81,5.0,15,1,0,3,1,1,7,17,2.43,0.185,0.25,0.309,0.559,25.0,3.0,0.0,0,0,0,0,0.197,70,52,11
Days of Rest,"6+ Days,GR",1,4.0,4,0.0,1,0,0,0,0,0,0,2,,0.25,0.25,0.25,0.5,1.0,0.0,0.0,0,0,0,0,0.5,54,39,1
Hit Location,To Infield,19,136.0,134,2.0,13,1,0,0,0,0,0,0,,0.097,0.097,0.105,0.202,14.0,10.0,0.0,2,0,0,2,0.097,-38,147,12
Hit Location,To Outfield,19,150.0,149,28.0,72,10,1,13,0,0,0,0,,0.483,0.48,0.826,1.306,123.0,0.0,0.0,0,1,0,1,0.431,289,83,48
Hit Location,Ball In Play,19,273.0,270,13.0,72,11,1,0,0,0,0,0,,0.267,0.266,0.315,0.581,85.0,10.0,0.0,2,1,0,3,0.266,77,76,60
Hit Location,Not in Play,19,128.0,98,17.0,13,0,0,13,1,1,25,85,3.4,0.133,0.336,0.531,0.867,52.0,0.0,5.0,0,0,0,0,,159,107,0
Hit Location,Fair Terr,19,273.0,270,30.0,85,11,1,13,0,0,0,0,,0.315,0.314,0.507,0.821,137.0,10.0,0.0,2,1,0,3,0.279,145,87,60
Hit Location,Foul Terr,8,13.0,13,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,,0
Hit Location,Pulled-RHB,17,40.0,40,4.0,14,5,0,1,0,0,0,0,,0.35,0.35,0.55,0.9,22.0,0.0,0.0,0,0,0,0,0.333,169,58,8
Hit Location,Up Mdle-RHB,17,72.0,71,9.0,17,1,0,6,0,0,0,0,,0.239,0.239,0.507,0.746,36.0,4.0,0.0,1,0,0,1,0.169,119,92,10
Hit Location,Opp Fld-RHB,15,30.0,30,0.0,6,0,0,0,0,0,0,0,,0.2,0.2,0.2,0.4,6.0,2.0,0.0,0,0,0,0,0.2,23,20,6
Hit Location,Pulled-LHB,18,50.0,48,7.0,15,1,0,2,0,0,0,0,,0.313,0.306,0.458,0.764,22.0,1.0,0.0,1,1,0,1,0.277,129,60,12
Hit Location,Up Mdle-LHB,19,66.0,66,10.0,25,3,1,4,0,0,0,0,,0.379,0.379,0.636,1.015,42.0,3.0,0.0,0,0,0,0,0.339,203,148,17
Hit Location,Opp Fld-LHB,13,26.0,26,0.0,8,1,0,0,0,0,0,0,,0.308,0.308,0.346,0.654,9.0,0.0,0.0,0,0,0,1,0.308,100,80,7
Hit Location,Unknown Loc,2,2.0,2,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Hit Trajectory,Ground Balls,19,108.0,108,3.0,22,1,0,0,0,0,0,0,,0.204,0.204,0.213,0.417,23.0,10.0,0.0,0,0,0,3,0.204,28,62,21
Hit Trajectory,Fly Balls,19,95.0,94,17.0,16,3,1,10,0,0,0,0,,0.17,0.168,0.543,0.711,51.0,0.0,0.0,0,1,0,0,0.071,104,71,2
Hit Trajectory,Line Drives,18,78.0,78,10.0,46,7,0,3,0,0,0,0,,0.59,0.59,0.795,1.385,62.0,0.0,0.0,0,0,0,0,0.573,319,85,36
Hit Trajectory,Bunts,5,5.0,3,0.0,1,0,0,0,0,0,0,0,,0.333,0.333,0.333,0.667,1.0,0.0,0.0,2,0,0,0,0.333,105,31,1
Opponent,Inter-League,6,130.0,121,11.0,26,4,1,4,2,2,7,28,4.0,0.215,0.262,0.364,0.625,44.0,2.0,1.0,0,1,0,0,0.244,89,77,17
Opponent,Los Angeles Angels,1,24.0,22,0.0,4,1,0,0,0,0,2,6,3.0,0.182,0.25,0.227,0.477,5.0,1.0,0.0,0,0,0,0,0.25,48,42,3
Opponent,Boston Red Sox,1,18.0,17,1.0,6,0,1,0,2,1,0,4,,0.353,0.333,0.471,0.804,8.0,0.0,0.0,0,1,0,0,0.429,142,108,5
Opponent,Chicago Cubs,3,67.0,57,10.0,16,1,0,4,1,0,8,14,1.75,0.281,0.379,0.509,0.888,29.0,2.0,1.0,1,0,0,0,0.308,168,155,11
Opponent,Chicago White Sox,1,21.0,19,5.0,7,2,0,1,0,1,1,4,4.0,0.368,0.429,0.632,1.06,12.0,0.0,1.0,0,0,0,0,0.429,219,239,4
Opponent,Cincinnati Reds,1,26.0,26,0.0,3,0,0,0,0,0,0,9,,0.115,0.115,0.115,0.231,3.0,0.0,0.0,0,0,0,1,0.177,-29,-33,3
Opponent,Colorado Rockies,1,26.0,24,4.0,8,2,0,1,0,0,1,5,5.0,0.333,0.36,0.542,0.902,13.0,0.0,0.0,1,0,0,0,0.389,171,153,5
Opponent,Detroit Tigers,1,27.0,24,0.0,1,0,0,0,0,0,3,5,1.67,0.042,0.148,0.042,0.19,1.0,0.0,0.0,0,0,0,0,0.053,-37,-39,1
Opponent,Miami Marlins,2,22.0,18,1.0,4,1,0,1,0,1,1,7,7.0,0.222,0.364,0.444,0.808,8.0,0.0,3.0,0,0,0,0,0.3,146,146,2
Opponent,Los Angeles Dodgers,1,26.0,25,4.0,8,1,0,0,0,0,1,1,1.0,0.32,0.346,0.36,0.706,9.0,1.0,0.0,0,0,0,0,0.333,117,88,7
Opponent,New York Yankees,1,20.0,20,4.0,5,1,0,2,0,0,0,5,,0.25,0.25,0.6,0.85,12.0,0.0,0.0,0,0,0,0,0.231,148,112,2
Opponent,Pittsburgh Pirates,2,47.0,45,1.0,8,1,0,1,0,1,2,10,5.0,0.178,0.213,0.267,0.48,12.0,1.0,0.0,0,0,0,0,0.206,46,43,6
Opponent,San Diego Padres,1,20.0,20,1.0,5,0,0,0,0,0,0,3,,0.25,0.25,0.25,0.5,5.0,1.0,0.0,0,0,0,1,0.294,54,36,5
Opponent,St. Louis Cardinals,1,19.0,15,1.0,3,0,0,1,0,0,4,6,1.5,0.2,0.368,0.4,0.768,6.0,1.0,0.0,0,0,0,1,0.25,135,123,2
Opponent,Toronto Blue Jays,1,20.0,19,1.0,3,0,0,1,0,0,1,4,4.0,0.158,0.2,0.316,0.516,6.0,1.0,0.0,0,0,0,0,0.143,54,46,2
Opponent,Washington Nationals,1,18.0,17,1.0,4,1,0,1,0,0,1,2,2.0,0.235,0.278,0.471,0.748,8.0,2.0,0.0,0,0,0,0,0.214,123,115,2
Opponent,WP,15,317.0,286,24.0,61,9,0,11,1,3,24,72,3.0,0.213,0.286,0.36,0.646,103.0,8.0,5.0,2,0,0,2,0.246,96,89,41
Opponent,WP >= .500,4,84.0,82,10.0,24,2,1,2,2,1,1,13,13.0,0.293,0.298,0.415,0.712,34.0,2.0,0.0,0,1,0,1,0.324,115,93,19
Game Conditions,Night,10,218.0,201,14.0,41,6,0,5,1,2,15,53,3.53,0.204,0.263,0.309,0.571,62.0,4.0,1.0,1,0,0,2,0.252,74,61,30
Game Conditions,Day,9,183.0,167,20.0,44,5,1,8,2,2,10,32,3.2,0.264,0.319,0.449,0.768,75.0,6.0,4.0,1,1,0,1,0.281,132,114,30
Game Conditions,Open,9,192.0,176,15.0,41,4,1,6,3,2,14,37,2.64,0.233,0.288,0.369,0.657,65.0,5.0,0.0,1,1,0,1,0.261,99,84,30
Game Conditions,Retract,10,209.0,192,19.0,44,7,0,7,0,2,11,48,4.36,0.229,0.289,0.375,0.664,72.0,5.0,5.0,1,0,0,2,0.27,101,87,30
Game Conditions,Grass,18,397.0,364,34.0,84,11,1,13,3,4,25,83,3.32,0.231,0.289,0.374,0.662,136.0,10.0,5.0,2,1,0,3,0.264,101,85,59
Game Conditions,Artif. Turf,1,4.0,4,0.0,1,0,0,0,0,0,0,2,,0.25,0.25,0.25,0.5,1.0,0.0,0.0,0,0,0,0,0.5,54,43,1
Ballparks,MIL-Am Fam Field,9,205.0,188,19.0,43,7,0,7,0,2,11,46,4.18,0.229,0.289,0.378,0.667,71.0,5.0,5.0,1,0,0,2,0.267,102,88,29
Ballparks,LAA-Angel Stad,1,24.0,22,0.0,4,1,0,0,0,0,2,6,3.0,0.182,0.25,0.227,0.477,5.0,1.0,0.0,0,0,0,0,0.25,48,36,3
Ballparks,DET-Comerica Pk,1,27.0,24,0.0,1,0,0,0,0,0,3,5,1.67,0.042,0.148,0.042,0.19,1.0,0.0,0.0,0,0,0,0,0.053,-37,-40,1
Ballparks,COL-Coors Fld,1,26.0,24,4.0,8,2,0,1,0,0,1,5,5.0,0.333,0.36,0.542,0.902,13.0,0.0,0.0,1,0,0,0,0.389,171,126,5
Ballparks,BOS-Fenway Pk,1,18.0,17,1.0,6,0,1,0,2,1,0,4,,0.353,0.333,0.471,0.804,8.0,0.0,0.0,0,1,0,0,0.429,142,116,5
Ballparks,MIA-loanDepot pk,1,4.0,4,0.0,1,0,0,0,0,0,0,2,,0.25,0.25,0.25,0.5,1.0,0.0,0.0,0,0,0,0,0.5,54,41,1
Ballparks,WSN-Natls Park,1,18.0,17,1.0,4,1,0,1,0,0,1,2,2.0,0.235,0.278,0.471,0.748,8.0,2.0,0.0,0,0,0,0,0.214,123,109,2
Ballparks,SDP-Petco Pk,1,20.0,20,1.0,5,0,0,0,0,0,0,3,,0.25,0.25,0.25,0.5,5.0,1.0,0.0,0,0,0,1,0.294,54,40,5
Ballparks,PIT-PNC Pk,1,19.0,18,1.0,4,0,0,1,0,1,1,4,4.0,0.222,0.263,0.389,0.652,7.0,0.0,0.0,0,0,0,0,0.231,96,83,3
Ballparks,CHC-Wrigley Fld,2,40.0,34,7.0,9,0,0,3,1,0,6,8,1.33,0.265,0.375,0.529,0.904,18.0,1.0,0.0,0,0,0,0,0.261,172,172,6
By Umpire,Bruce Dreckman,1,27.0,24,0.0,1,0,0,0,0,0,3,5,1.67,0.042,0.148,0.042,0.19,1.0,0.0,0.0,0,0,0,0,0.053,-37,-47,1
By Umpire,Clint Vondrak,2,47.0,45,1.0,8,1,0,1,0,1,2,10,5.0,0.178,0.213,0.267,0.48,12.0,1.0,0.0,0,0,0,0,0.206,46,26,6
By Umpire,Dan Iassogna,1,18.0,17,1.0,4,1,0,1,0,0,1,2,2.0,0.235,0.278,0.471,0.748,8.0,2.0,0.0,0,0,0,0,0.214,123,123,2
By Umpire,Derek Thomas,1,26.0,24,4.0,8,2,0,1,0,0,1,5,5.0,0.333,0.36,0.542,0.902,13.0,0.0,0.0,1,0,0,0,0.389,171,135,5
By Umpire,Edwin Jimenez,1,20.0,20,1.0,5,0,0,0,0,0,0,3,,0.25,0.25,0.25,0.5,5.0,1.0,0.0,0,0,0,1,0.294,54,47,5
By Umpire,Gabe Morales,2,42.0,39,4.0,12,0,1,1,3,1,2,10,5.0,0.308,0.333,0.436,0.769,17.0,1.0,0.0,0,1,0,0,0.379,133,122,10
By Umpire,Hunter Wendelstedt,1,16.0,12,4.0,3,0,0,2,0,0,4,2,0.5,0.25,0.438,0.75,1.188,9.0,0.0,0.0,0,0,0,0,0.125,254,233,1
By Umpire,John Bacon,1,26.0,25,4.0,8,1,0,0,0,0,1,1,1.0,0.32,0.346,0.36,0.706,9.0,1.0,0.0,0,0,0,0,0.333,117,105,7
By Umpire,Jordan Baker,2,45.0,41,5.0,11,3,0,1,0,1,3,10,3.33,0.268,0.333,0.415,0.748,17.0,1.0,1.0,0,0,0,0,0.333,127,100,7
By Umpire,Junior Valentine,1,20.0,19,1.0,3,0,0,1,0,0,1,4,4.0,0.158,0.2,0.316,0.516,6.0,1.0,0.0,0,0,0,0,0.143,54,42,2
By Umpire,Mike Muchlinski,1,20.0,20,4.0,5,1,0,2,0,0,0,5,,0.25,0.25,0.6,0.85,12.0,0.0,0.0,0,0,0,0,0.231,148,116,2
By Umpire,Paul Clemons,1,27.0,23,3.0,7,1,0,1,0,0,2,6,3.0,0.304,0.385,0.478,0.863,11.0,1.0,1.0,1,0,0,0,0.375,162,135,5
By Umpire,Phil Cuzzi,1,18.0,14,1.0,3,1,0,1,0,1,1,5,5.0,0.214,0.389,0.5,0.889,7.0,0.0,3.0,0,0,0,0,0.25,170,145,1
