Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Season Totals,2024 Totals,21,446.0,402,46.0,93,15,1,12,7,2,33,92,2.79,0.231,0.291,0.363,0.654,146.0,2.0,3.0,2,6,0,2,0.266,100,84,65
Season Totals,Last 7 days,1,20.0,17,2.0,3,0,0,1,0,0,2,1,0.5,0.177,0.25,0.353,0.603,6.0,0.0,0.0,0,1,0,0,0.125,83,73,2
Season Totals,Last 14 days,2,45.0,42,4.0,7,0,0,3,0,0,2,8,4.0,0.167,0.2,0.381,0.581,16.0,0.0,0.0,0,1,0,0,0.125,74,57,4
Season Totals,Last 28 days,4,86.0,76,13.0,20,2,0,4,0,0,8,16,2.0,0.263,0.326,0.447,0.773,34.0,0.0,0.0,0,2,0,0,0.276,135,110,14
Season Totals,Last 365 days,21,446.0,402,46.0,93,15,1,12,7,2,33,92,2.79,0.231,0.291,0.363,0.654,146.0,2.0,3.0,2,6,0,2,0.266,100,,65
Platoon Splits,vs RHB,21,258.0,237,27.0,59,13,1,8,4,2,16,54,3.38,0.249,0.293,0.414,0.707,98.0,1.0,0.0,2,3,0,0,0.287,115,99,37
Platoon Splits,vs LHB,21,188.0,165,13.0,34,2,0,4,3,0,17,38,2.24,0.206,0.287,0.291,0.578,48.0,1.0,3.0,0,3,0,2,0.238,79,62,28
Platoon Splits,vs RHB as RHP,21,258.0,237,27.0,59,13,1,8,4,2,16,54,3.38,0.249,0.293,0.414,0.707,98.0,1.0,0.0,2,3,0,0,0.287,115,103,37
Platoon Splits,vs LHB as RHP,21,188.0,165,13.0,34,2,0,4,3,0,17,38,2.24,0.206,0.287,0.291,0.578,48.0,1.0,3.0,0,3,0,2,0.238,79,60,28
Home or Away,Home,10,219.0,198,20.0,39,7,0,5,4,0,18,54,3.0,0.197,0.26,0.308,0.568,61.0,0.0,0.0,0,3,0,0,0.239,74,62,27
Home or Away,Away,11,227.0,204,26.0,54,8,1,7,3,2,15,38,2.53,0.265,0.32,0.417,0.737,85.0,2.0,3.0,2,3,0,2,0.29,125,104,38
First or Second Half,1st Half,16,340.0,307,33.0,70,13,1,8,6,2,24,71,2.96,0.228,0.287,0.355,0.642,109.0,2.0,3.0,2,4,0,2,0.267,96,81,48
First or Second Half,2nd Half,5,106.0,95,13.0,23,2,0,4,1,0,9,21,2.33,0.242,0.302,0.39,0.691,37.0,0.0,0.0,0,2,0,0,0.264,111,91,17
Months,April/March,3,63.0,57,5.0,16,3,0,0,2,0,4,13,3.25,0.281,0.318,0.333,0.651,19.0,0.0,0.0,0,2,0,0,0.348,101,87,13
Months,May,5,100.0,92,8.0,19,3,0,2,2,1,5,17,3.4,0.207,0.263,0.304,0.567,28.0,1.0,2.0,1,0,0,0,0.233,74,64,14
Months,June,5,110.0,97,13.0,21,5,1,4,2,1,10,26,2.6,0.217,0.294,0.412,0.706,40.0,1.0,1.0,1,1,0,2,0.25,115,95,11
Months,July,5,107.0,96,13.0,24,3,0,3,1,0,9,22,2.44,0.25,0.308,0.375,0.683,36.0,0.0,0.0,0,2,0,0,0.288,109,87,18
Months,August,3,66.0,60,7.0,13,1,0,3,0,0,5,14,2.8,0.217,0.273,0.383,0.656,23.0,0.0,0.0,0,1,0,0,0.227,99,80,9
Game Outcome for Pitcher,in Wins,4,83.0,73,8.0,12,2,1,1,2,1,7,14,2.0,0.164,0.241,0.26,0.501,19.0,0.0,1.0,0,2,0,0,0.183,54,91,8
Game Outcome for Pitcher,in Losses,3,71.0,66,9.0,17,1,0,4,0,0,3,15,5.0,0.258,0.286,0.455,0.74,30.0,1.0,0.0,1,1,0,2,0.271,124,51,12
Game Outcome for Pitcher,in No Dec.,14,292.0,263,29.0,64,12,0,7,5,1,23,63,2.74,0.243,0.306,0.369,0.675,97.0,1.0,2.0,1,3,0,0,0.291,107,93,45
Pitching Role,as Starter,21,446.0,402,46.0,93,15,1,12,7,2,33,92,2.79,0.231,0.291,0.363,0.654,146.0,2.0,3.0,2,6,0,2,0.266,100,82,65
Run Support,0-2 Runs Scored,5,112.0,105,10.0,24,1,0,4,2,0,4,22,5.5,0.229,0.261,0.352,0.614,37.0,1.0,1.0,1,1,0,2,0.25,87,64,19
Run Support,3-5 Runs Scored,9,184.0,165,15.0,29,3,0,5,3,1,14,40,2.86,0.176,0.24,0.285,0.525,47.0,0.0,1.0,1,3,0,0,0.195,61,49,21
Run Support,6+ Runs Scored,7,150.0,132,21.0,40,11,1,3,2,1,15,30,2.0,0.303,0.373,0.47,0.843,62.0,1.0,1.0,0,2,0,0,0.366,158,137,25
Batting Order Positions,Batting 1st,21,61.0,57,5.0,15,3,0,3,2,0,4,14,3.5,0.263,0.312,0.474,0.785,27.0,0.0,0.0,0,0,0,0,0.3,138,112,9
Batting Order Positions,Batting 2nd,21,60.0,53,6.0,10,2,0,1,0,0,5,12,2.4,0.189,0.25,0.283,0.533,15.0,0.0,0.0,0,2,0,0,0.214,64,41,7
Batting Order Positions,Batting 3rd,21,54.0,50,3.0,9,0,0,0,1,0,2,10,5.0,0.18,0.241,0.18,0.421,9.0,0.0,2.0,0,0,0,0,0.225,32,12,9
Batting Order Positions,Batting 4th,21,49.0,46,2.0,15,3,0,1,0,2,2,12,6.0,0.326,0.367,0.457,0.824,21.0,1.0,1.0,0,0,0,0,0.424,152,125,11
Batting Order Positions,Batting 5th,21,48.0,39,3.0,9,1,1,0,0,0,9,7,0.78,0.231,0.375,0.308,0.683,12.0,0.0,0.0,0,0,0,0,0.281,114,95,7
Batting Order Positions,Batting 6th,21,45.0,43,6.0,10,2,0,3,1,0,2,7,3.5,0.233,0.267,0.488,0.755,21.0,0.0,0.0,0,0,0,0,0.212,126,116,5
Batting Order Positions,Batting 7th,21,44.0,40,5.0,9,2,0,2,1,0,2,13,6.5,0.225,0.25,0.425,0.675,17.0,1.0,0.0,0,2,0,0,0.259,103,93,5
Batting Order Positions,Batting 8th,21,43.0,39,5.0,10,1,0,0,0,0,3,9,3.0,0.256,0.302,0.282,0.584,11.0,0.0,0.0,0,1,0,2,0.323,82,80,9
Batting Order Positions,Batting 9th,21,42.0,35,5.0,6,1,0,2,2,0,4,8,2.0,0.171,0.25,0.371,0.621,13.0,0.0,0.0,2,1,0,0,0.154,88,98,3
Batting Order Positions,"Bat1-2,non-P",21,121.0,110,11.0,25,5,0,4,2,0,9,26,2.89,0.227,0.281,0.382,0.663,42.0,0.0,0.0,0,2,0,0,0.256,102,77,16
Batting Order Positions,"Bat3-6,non-P",21,196.0,178,14.0,43,6,1,4,2,2,15,36,2.4,0.242,0.311,0.354,0.665,63.0,1.0,3.0,0,0,0,0,0.283,104,83,32
Batting Order Positions,"Bat7-9,non-P",21,129.0,114,15.0,25,4,0,4,3,0,9,30,3.33,0.219,0.268,0.36,0.627,41.0,1.0,0.0,2,4,0,2,0.25,91,90,17
Swung or Took First Pitch of PA,Swung at 1st Pitch,21,157.0,143,20.0,33,7,1,5,,,7,35,5.0,0.231,0.265,0.399,0.663,57.0,0.0,1.0,2,4,0,1,0.262,101,88,20
Swung or Took First Pitch of PA,Took 1st Pitch,21,289.0,259,20.0,60,8,0,7,,,26,57,2.19,0.232,0.305,0.344,0.648,89.0,2.0,2.0,0,2,0,1,0.269,99,81,45
Count/Balls-Strikes,First Pitch,21,53.0,49,10.0,19,2,1,3,,,0,0,,0.388,0.412,0.653,1.065,32.0,0.0,2.0,2,0,0,1,0.348,222,137,13
Count/Balls-Strikes,1-0 Count,15,24.0,24,5.0,9,2,0,3,,,0,0,,0.375,0.375,0.833,1.208,20.0,0.0,0.0,0,0,0,0,0.286,258,155,4
Count/Balls-Strikes,2-0 Count,7,7.0,7,1.0,4,2,0,0,,,0,0,,0.571,0.571,0.857,1.429,6.0,0.0,0.0,0,0,0,0,0.571,332,204,2
Count/Balls-Strikes,3-0 Count,3,3.0,0,0.0,0,0,0,0,,,3,0,0.0,,1.0,,,0.0,0.0,0.0,0,0,0,0,,,,0
Count/Balls-Strikes,0-1 Count,19,44.0,42,3.0,8,2,0,0,,,0,0,,0.191,0.205,0.238,0.443,10.0,0.0,1.0,0,1,0,0,0.186,36,8,6
Count/Balls-Strikes,1-1 Count,15,30.0,30,2.0,5,0,0,0,,,0,0,,0.167,0.167,0.167,0.333,5.0,1.0,0.0,0,0,0,0,0.167,3,-17,5
Count/Balls-Strikes,2-1 Count,13,19.0,18,3.0,8,0,0,1,,,0,0,,0.444,0.421,0.611,1.032,11.0,0.0,0.0,0,1,0,0,0.389,213,127,7
Count/Balls-Strikes,3-1 Count,12,17.0,7,0.0,1,0,0,0,,,10,0,0.0,0.143,0.647,0.143,0.79,1.0,0.0,0.0,0,0,0,0,0.143,162,15,1
Count/Balls-Strikes,0-2 Count,20,40.0,38,5.0,7,1,0,3,,,0,15,,0.184,0.175,0.447,0.622,17.0,0.0,0.0,0,2,0,0,0.182,83,210,3
Count/Balls-Strikes,1-2 Count,20,76.0,75,4.0,10,3,0,1,,,0,37,,0.133,0.132,0.213,0.345,16.0,1.0,0.0,0,1,0,1,0.237,4,65,6
Count/Balls-Strikes,2-2 Count,21,61.0,60,3.0,11,1,0,1,,,0,22,,0.183,0.18,0.25,0.43,15.0,0.0,0.0,0,1,0,0,0.263,31,93,9
Count/Balls-Strikes,Full Count,21,72.0,52,4.0,11,2,0,0,,,20,18,0.9,0.212,0.431,0.25,0.681,13.0,0.0,0.0,0,0,0,0,0.324,117,70,9
Count/Balls-Strikes,After 1-0,21,154.0,134,12.0,32,4,0,4,,,20,31,1.55,0.239,0.338,0.358,0.696,48.0,0.0,0.0,0,0,0,0,0.283,115,74,24
Count/Balls-Strikes,After 2-0,19,51.0,35,2.0,11,2,0,0,,,16,9,0.56,0.314,0.529,0.371,0.901,13.0,0.0,0.0,0,0,0,0,0.423,184,87,9
Count/Balls-Strikes,After 3-0,10,12.0,3,0.0,0,0,0,0,,,9,1,0.11,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0,0,0,0,0.0,158,2,0
Count/Balls-Strikes,After 0-1,21,238.0,218,18.0,41,9,0,5,,,13,61,4.69,0.188,0.231,0.298,0.529,65.0,2.0,1.0,0,6,0,1,0.228,62,75,27
Count/Balls-Strikes,After 1-1,21,175.0,159,13.0,28,3,0,2,,,13,44,3.38,0.176,0.234,0.233,0.467,37.0,1.0,0.0,0,3,0,0,0.224,45,42,23
Count/Balls-Strikes,After 2-1,20,87.0,67,5.0,17,1,0,1,,,18,12,0.67,0.254,0.402,0.313,0.716,21.0,0.0,0.0,0,2,0,0,0.286,124,82,15
Count/Balls-Strikes,After 3-1,17,37.0,19,1.0,3,0,0,0,,,18,5,0.28,0.158,0.568,0.158,0.726,3.0,0.0,0.0,0,0,0,0,0.214,139,33,3
Count/Balls-Strikes,After 0-2,21,98.0,92,7.0,17,4,0,4,,,4,39,9.75,0.185,0.214,0.359,0.573,33.0,1.0,0.0,0,2,0,1,0.255,72,149,9
Count/Balls-Strikes,After 1-2,21,149.0,142,9.0,24,5,0,2,,,6,64,10.67,0.169,0.201,0.247,0.448,35.0,1.0,0.0,0,1,0,1,0.286,37,80,17
Count/Balls-Strikes,After 2-2,21,113.0,100,6.0,20,3,0,1,,,12,35,2.92,0.2,0.283,0.26,0.543,26.0,0.0,0.0,0,1,0,0,0.292,69,86,16
Count/Balls-Strikes,Zero Balls,21,137.0,129,18.0,34,5,1,6,,,0,15,,0.264,0.274,0.457,0.732,59.0,0.0,3.0,2,3,0,1,0.252,120,102,22
Count/Balls-Strikes,Zero Strikes,21,87.0,80,16.0,32,6,1,6,,,3,0,0.0,0.4,0.435,0.725,1.16,58.0,0.0,2.0,2,0,0,1,0.351,249,139,19
Count/Balls-Strikes,Three Balls,21,92.0,59,4.0,12,2,0,0,,,33,18,0.55,0.203,0.489,0.237,0.726,14.0,0.0,0.0,0,0,0,0,0.293,133,51,10
Count/Balls-Strikes,Two Strikes,21,249.0,225,16.0,39,7,0,5,,,20,92,4.6,0.173,0.237,0.271,0.508,61.0,1.0,0.0,0,4,0,1,0.258,56,99,27
Count/Balls-Strikes,Batter Ahead,21,142.0,108,13.0,33,6,0,4,,,33,18,0.55,0.306,0.465,0.472,0.937,51.0,0.0,0.0,0,1,0,0,0.333,190,96,23
Count/Balls-Strikes,Even Count,21,144.0,139,15.0,35,3,1,4,,,0,22,,0.252,0.261,0.374,0.635,52.0,1.0,2.0,2,1,0,1,0.272,93,84,27
Count/Balls-Strikes,Pitcher Ahead,21,160.0,155,12.0,25,6,0,4,,,0,52,,0.161,0.163,0.277,0.44,43.0,1.0,1.0,0,4,0,1,0.204,32,67,15
Leading Off Inning,First Batter,21,21.0,18,1.0,2,0,0,1,,,3,7,2.33,0.111,0.238,0.278,0.516,5.0,0.0,0.0,0,0,0,0,0.1,58,50,1
Leading Off Inning,Leadoff Inn.,21,113.0,102,5.0,23,4,0,5,,,10,26,2.6,0.226,0.301,0.412,0.713,42.0,0.0,1.0,0,0,0,1,0.254,117,103,14
Opposition Defensive Position,vs. Non-P,21,446.0,402,40.0,93,15,1,12,7,2,33,92,2.79,0.231,0.291,0.363,0.654,146.0,2.0,3.0,2,6,0,2,0.266,100,84,65
Number of Outs in Inning,0 outs,21,166.0,146,15.0,37,8,0,5,1,0,15,36,2.4,0.253,0.323,0.411,0.734,60.0,2.0,1.0,2,2,0,1,0.299,124,104,24
Number of Outs in Inning,1 out,21,138.0,123,12.0,24,3,1,4,4,1,10,29,2.9,0.195,0.254,0.333,0.587,41.0,0.0,1.0,0,4,0,1,0.213,79,63,16
Number of Outs in Inning,2 outs,21,142.0,133,13.0,32,4,0,3,2,1,8,27,3.38,0.241,0.289,0.338,0.627,45.0,0.0,1.0,0,0,0,0,0.282,92,80,25
Bases Occupied,RISP,20,90.0,79,27.0,20,2,0,2,2,1,5,19,3.8,0.253,0.278,0.354,0.632,28.0,0.0,0.0,0,6,0,0,0.281,93,69,16
Bases Occupied,---,21,272.0,245,9.0,50,7,0,9,0,0,24,57,2.38,0.204,0.283,0.343,0.626,84.0,0.0,3.0,0,0,0,2,0.229,92,82,34
Bases Occupied,Men On,21,174.0,157,31.0,43,8,1,3,7,2,9,35,3.89,0.274,0.302,0.395,0.697,62.0,2.0,0.0,2,6,0,0,0.32,113,87,31
Bases Occupied,1--,21,84.0,78,4.0,23,6,1,1,5,1,4,16,4.0,0.295,0.329,0.436,0.765,34.0,2.0,0.0,2,0,0,0,0.361,133,106,15
Bases Occupied,-2-,13,28.0,27,6.0,6,2,0,0,0,0,1,7,7.0,0.222,0.25,0.296,0.546,8.0,0.0,0.0,0,0,0,0,0.3,68,49,4
Bases Occupied,--3,6,10.0,9,4.0,2,0,0,1,0,0,0,3,,0.222,0.2,0.556,0.756,5.0,0.0,0.0,0,1,0,0,0.167,122,88,1
Bases Occupied,12-,12,25.0,21,1.0,5,0,0,0,0,1,4,5,1.25,0.238,0.36,0.238,0.598,5.0,0.0,0.0,0,0,0,0,0.313,89,74,5
Bases Occupied,1-3,9,11.0,10,4.0,2,0,0,0,2,0,0,2,,0.2,0.182,0.2,0.382,2.0,0.0,0.0,0,1,0,0,0.222,18,-4,2
Bases Occupied,-23,7,7.0,7,3.0,3,0,0,0,0,0,0,1,,0.429,0.429,0.429,0.857,3.0,0.0,0.0,0,0,0,0,0.5,166,116,3
Bases Occupied,123,6,9.0,5,9.0,2,0,0,1,0,0,0,1,,0.4,0.222,1.0,1.222,5.0,0.0,0.0,0,4,0,0,0.143,252,204,1
Bases Occupied,"on 1st,",21,78.0,65,11.0,19,4,1,1,1,0,6,17,2.83,0.292,0.329,0.431,0.76,28.0,2.0,0.0,2,5,0,0,0.346,132,101,13
Bases Occupied,"on 3rd,",11,18.0,12,14.0,6,0,0,1,0,0,0,4,,0.5,0.333,0.75,1.083,9.0,0.0,0.0,0,6,0,0,0.385,221,144,5
Bases Occupied,"on 3rd, 2 out",10,19.0,19,6.0,3,0,0,1,0,0,0,3,,0.158,0.158,0.316,0.474,6.0,0.0,0.0,0,0,0,0,0.133,41,29,2
Bases Occupied,"0 out, ---",21,118.0,106,5.0,24,4,0,5,0,0,11,27,2.45,0.226,0.305,0.406,0.711,43.0,0.0,1.0,0,0,0,1,0.257,117,103,15
Bases Occupied,"0 out, 1--",20,28.0,23,0.0,5,2,0,0,1,0,3,6,2.0,0.217,0.308,0.304,0.612,7.0,2.0,0.0,2,0,0,0,0.294,90,62,3
Bases Occupied,"0 out, -2-",3,5.0,5,3.0,3,2,0,0,0,0,0,0,,0.6,0.6,1.0,1.6,5.0,0.0,0.0,0,0,0,0,0.6,382,331,1
Bases Occupied,"0 out, --3",1,1.0,1,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,-100,-100,0
Bases Occupied,"0 out, 12-",7,7.0,6,0.0,1,0,0,0,0,0,1,2,2.0,0.167,0.286,0.167,0.452,1.0,0.0,0.0,0,0,0,0,0.25,44,27,1
Bases Occupied,"0 out, 1-3",2,2.0,2,2.0,1,0,0,0,0,0,0,0,,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0,0,0,0,0.5,210,131,1
Bases Occupied,"0 out, -23",2,2.0,2,2.0,2,0,0,0,0,0,0,0,,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0,0,0,0,1.0,519,375,2
Bases Occupied,"0 out, 123",2,3.0,1,3.0,1,0,0,0,0,0,0,0,,1.0,0.333,1.0,1.333,1.0,0.0,0.0,0,2,0,0,0.333,290,205,1
Bases Occupied,"1 out, ---",21,85.0,76,2.0,11,1,0,2,0,0,8,15,1.88,0.145,0.235,0.237,0.472,18.0,0.0,1.0,0,0,0,1,0.153,46,39,8
Bases Occupied,"1 out, 1--",19,24.0,23,3.0,9,2,1,1,4,0,1,4,4.0,0.391,0.417,0.696,1.112,16.0,0.0,0.0,0,0,0,0,0.444,235,197,5
Bases Occupied,"1 out, -2-",9,11.0,11,0.0,0,0,0,0,0,0,0,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"1 out, --3",4,4.0,3,4.0,2,0,0,1,0,0,0,0,,0.667,0.5,1.667,2.167,5.0,0.0,0.0,0,1,0,0,0.333,531,365,1
Bases Occupied,"1 out, 12-",8,8.0,7,0.0,2,0,0,0,0,1,1,2,2.0,0.286,0.375,0.286,0.661,2.0,0.0,0.0,0,0,0,0,0.4,108,90,2
Bases Occupied,"1 out, 1-3",3,3.0,2,1.0,0,0,0,0,0,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,-100,-100,0
Bases Occupied,"1 out, 123",3,3.0,1,2.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0.0,-100,-100,0
Bases Occupied,"2 out, ---",21,69.0,63,2.0,15,2,0,2,0,0,5,15,3.0,0.238,0.304,0.365,0.669,23.0,0.0,1.0,0,0,0,0,0.283,105,99,11
Bases Occupied,"2 out, 1--",19,32.0,32,1.0,9,2,0,0,0,1,0,6,,0.281,0.281,0.344,0.625,11.0,0.0,0.0,0,0,0,0,0.346,91,74,7
Bases Occupied,"2 out, -2-",9,12.0,11,3.0,3,0,0,0,0,0,1,2,2.0,0.273,0.333,0.273,0.606,3.0,0.0,0.0,0,0,0,0,0.333,90,66,3
Bases Occupied,"2 out, --3",3,5.0,5,0.0,0,0,0,0,0,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"2 out, 12-",8,10.0,8,1.0,2,0,0,0,0,0,2,1,0.5,0.25,0.4,0.25,0.65,2.0,0.0,0.0,0,0,0,0,0.286,106,93,2
Bases Occupied,"2 out, 1-3",6,6.0,6,1.0,1,0,0,0,2,0,0,0,,0.167,0.167,0.167,0.333,1.0,0.0,0.0,0,0,0,0,0.167,3,-8,1
Bases Occupied,"2 out, -23",5,5.0,5,1.0,1,0,0,0,0,0,0,1,,0.2,0.2,0.2,0.4,1.0,0.0,0.0,0,0,0,0,0.25,24,10,1
Bases Occupied,"2 out, 123",3,3.0,3,4.0,1,0,0,1,0,0,0,0,,0.333,0.333,1.333,1.667,4.0,0.0,0.0,0,0,0,0,0.0,382,340,0
Clutch Stats,"2 outs, RISP",18,41.0,38,10.0,8,0,0,1,2,0,3,6,2.0,0.211,0.268,0.29,0.558,11.0,0.0,0.0,0,0,0,0,0.226,72,56,7
Clutch Stats,Late & Close,2,7.0,7,1.0,2,0,0,1,0,0,0,0,,0.286,0.286,0.714,1.0,5.0,0.0,0.0,0,0,0,1,0.167,195,186,1
Clutch Stats,Tie Game,19,189.0,167,13.0,36,6,0,3,3,2,16,42,2.63,0.216,0.282,0.305,0.587,51.0,1.0,1.0,1,4,0,1,0.262,81,66,27
Clutch Stats,Within 1 R,20,330.0,298,24.0,64,9,0,7,6,2,23,72,3.13,0.215,0.271,0.315,0.587,94.0,1.0,2.0,2,5,0,2,0.255,80,65,48
Clutch Stats,Within 2 R,20,371.0,335,29.0,72,10,0,9,7,2,27,81,3.0,0.215,0.274,0.325,0.599,109.0,1.0,2.0,2,5,0,2,0.252,84,69,53
Clutch Stats,Within 3 R,21,400.0,360,32.0,78,11,0,10,7,2,30,85,2.83,0.217,0.276,0.331,0.607,119.0,1.0,2.0,2,6,0,2,0.251,86,71,57
Clutch Stats,Within 4 R,21,415.0,374,33.0,81,11,0,11,7,2,31,85,2.74,0.217,0.276,0.334,0.61,125.0,2.0,2.0,2,6,0,2,0.247,87,72,59
Clutch Stats,Margin > 4 R,3,31.0,28,7.0,12,4,1,1,0,0,2,7,3.5,0.429,0.484,0.75,1.234,21.0,0.0,1.0,0,0,0,0,0.55,273,241,6
Clutch Stats,Ahead,13,168.0,153,21.0,41,7,1,8,2,0,11,29,2.64,0.268,0.323,0.484,0.807,74.0,1.0,2.0,1,1,0,0,0.282,144,133,25
